V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-0.282,1.207,0.346,0.1787,-0.1862,0.576,-0.153,-0.7456,0.4343,-0.8135
0.1338,0.8677,1.127,1.116,1.737,0.6963,0.4575,1.991,1.321,1.81
-0.0535,-0.8345,-0.547,1.285,-1.503,-0.9097,0.08746,-2.492,0.744,-1.054
-0.8384,0.617,0.842,0.6914,1.379,1.493,1.003,1.877,0.1864,-0.2394
1.092,-1.07,-0.5796,-1.314,1.688,-0.3333,-1.759,-0.3015,-0.2537,0.09
1.704,1.586,0.999,1.656,-1.087,0.5957,0.5327,0.7246,1.057,-0.4058
-0.204,0.851,0.2295,-0.3801,0.691,-0.45,1.016,1.445,-0.736,0.662
0.3044,-1.294,-1.828,0.715,0.5444,-1.4375,-0.573,-0.3315,0.541,0.04617
-1.726,-1.554,-1.493,-1.314,-0.6597,1.664,-0.503,0.3306,-1.546,-0.845
1.595,1.458,1.07,-1.449,-0.3267,1.342,0.2406,0.982,0.1965,1.997
-0.2118,0.288,0.0962,-0.967,-0.4727,0.7983,0.4333,1.043,-0.5913,0.2242
1.149,-1.316,0.1588,0.628,0.2081,-0.8745,1.907,0.144,1.809,0.7324
0.453,-1.292,-1.82,0.5933,0.0897,0.687,-1.687,-0.2482,-0.9346,0.4888
0.8047,1.381,0.7344,0.9067,-0.44,-0.9146,-0.894,-0.6255,1.703,0.1279
-1.307,0.11346,0.2913,1.707,-0.868,0.556,0.866,0.2812,0.8867,-0.2084
-1.143,1.115,0.4473,0.9385,0.3884,-1.521,-0.9404,-0.881,-0.7603,-1.968
-0.414,0.3806,-0.1132,-1.226,-0.57,-1.628,0.4841,-0.2229,-0.4775,-0.388
-0.0888,-0.06805,0.9453,1.363,0.984,1.326,-0.325,0.808,0.663,1.782
-1.479,-1.484,0.3896,-0.691,0.01187,-0.3774,-0.05414,-1.526,0.5444,-2.508
-0.11115,-0.9097,-0.4216,-1.379,-0.4133,1.762,-0.0959,0.4858,-0.05997,-0.536
0.31,-1.313,-0.372,1.086,0.3706,-0.1705,-0.537,0.0632,1.279,0.4424
-0.3887,-1.313,-1.474,-0.9897,0.8296,0.832,0.1696,0.5537,0.6143,0.5264
0.8716,-1.582,-0.1962,0.0753,-1.162,-1.244,0.5845,-1.01,2.047,0.7095
0.4185,-0.5366,-0.5283,1.334,0.6655,1.577,1.155,2.105,0.826,1.84
-1.622,-1.237,-0.3728,-0.703,1.493,-0.887,1.388,0.539,0.9883,-0.504
1.484,-0.07495,0.4287,0.1997,-1.192,0.571,1.316,0.2742,0.4036,0.02437
1.174,1.547,2.799,-0.3596,-1.505,-0.861,0.549,-1.71,0.3162,-0.7
0.3923,0.88,-0.08575,-0.4487,-0.5625,-1.041,0.742,-0.598,-0.649,-0.8174
-0.5117,-0.10065,0.3684,-0.256,-0.1573,-0.7803,-0.038,0.008286,-1.197,-0.81
