V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-0.3867,0.05045,0.1313,-1.601,-1.412,-0.518,-0.855,1.042,1.242,1.011
0.7305,0.944,-1.049,-0.961,0.00409,1.093,-0.7695,-0.712,1.451,1.054
1.324,1.186,-1.238,-0.5015,-1.306,1.622,-0.67,0.366,1.584,1.154
1.654,1.256,-1.502,0.1121,0.557,1.833,-0.3828,-1.623,1.428,1.085
-1.585,0.2612,0.03915,-0.06995,-0.0339,-0.3994,-0.5435,1.013,-0.7344,-0.8223
-1.233,-0.4407,0.705,1.046,1.188,-0.694,1.045,0.3508,-1.2705,-1.44
-1.272,-0.6074,0.692,0.4592,-1.304,-0.692,-0.10077,1.107,-0.0716,-0.3955
1.179,-1.202,1.027,0.05283,0.7305,-0.757,-0.4368,-1.523,0.954,0.07416
-0.7915,-0.8184,0.906,0.8936,0.3,-0.7715,0.5522,0.6924,-1.027,-1.339
-0.3145,-0.0685,0.3972,1.059,0.8535,-0.595,1.311,-0.413,-1.087,-1.334
1.459,1.566,-1.833,-0.808,1.473,2.023,-0.7437,-1.679,0.817,1.028
1.342,-1.305,1.105,-0.95,1.116,-0.749,-0.716,-1.656,1.072,-0.1047
-0.4958,0.387,-0.1287,0.1011,-0.9414,-0.3545,-0.3982,0.9736,-0.1287,0.836
1.145,-1.336,1.036,-1.287,0.631,-0.74,-0.8394,-1.457,1.467,0.4656
1.316,0.08026,0.2186,1.124,-1.211,-0.4458,0.2128,0.1059,0.583,1.028
-1.224,-0.4736,0.6826,0.727,-1.607,-0.673,0.1265,1.107,-0.05945,-0.2201
-1.422,-1.02,1.002,-0.4434,0.8706,-0.71,-0.6294,0.786,-0.9336,-1.485
0.0497,1.254,-1.511,0.884,-0.919,1.84,0.374,0.864,-0.558,0.962
0.825,-0.3262,0.6606,1.455,-0.6904,-0.6675,2.076,0.1871,-1.009,0.3396
0.1072,0.2805,0.112,-0.4033,-1.199,-0.408,-0.5874,0.9287,0.728,1.0205
1.062,0.593,-0.4465,-1.706,-0.2174,-0.1675,-0.878,-0.89,1.798,1.059
-0.7983,1.487,-1.857,1.179,1.605,2.05,0.96,-1.04,-0.998,-0.982
0.591,1.293,-1.55,0.3276,0.5225,1.83,-0.3003,-1.207,0.6553,0.944
-0.06134,-1.488,1.082,1.576,-0.9683,-0.76,2.291,0.934,-1.197,-1.231
