V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-1.178,0.4478,0.787,-1.305,-0.5835,-0.826,-1.018,-0.0166,-0.07886,-0.4832
1.029,0.4392,1.127,-0.0663,-0.3574,1.386,0.442,-0.6445,0.7026,0.2227
-1.373,1.695,1.035,-0.653,2.535,-0.6553,1.356,0.52,1.955,1.012
1.616,-0.7007,0.1015,1.216,-1.395,1.249,0.5146,-0.517,-0.671,-0.002851
-0.4897,0.3286,-1.1455,-1.352,-1.16,-0.8516,-0.853,-0.3005,-0.6514,-0.626
-0.4666,-1.486,-0.563,-1.716,0.578,-0.8457,-0.5356,-0.4219,-1.219,-0.681
-1.644,0.9746,-1.081,0.834,0.02165,-1.616,0.0309,-0.742,0.0649,-0.2502
1.152,-1.443,-0.727,-0.5933,0.02905,0.7744,0.776,-0.3198,-0.815,-0.3079
1.202,1.534,-0.2856,0.63,1.158,0.7046,1.491,0.9644,1.043,1.04
1.687,-0.5005,-0.5566,0.0582,-1.181,1.299,0.6255,-0.425,-0.807,-0.1051
-0.07825,-0.3994,-1.491,-0.204,-0.722,-0.4917,-0.585,-0.52,-0.633,-0.8755
0.849,-0.8647,0.03152,1.735,-0.7964,0.3882,-0.65,-0.3508,-1.091,-0.3457
1.552,-0.1477,0.1619,1.602,-1.186,1.413,0.2395,-0.6206,-0.6577,0.2021
-1.103,0.4836,1.071,-1.327,0.02934,-0.2883,-0.773,-0.1663,0.338,-0.4045
1.623,-0.58,1.235,1.101,-0.2244,2.305,1.36,0.684,0.738,1.685
1.617,-1.139,-0.932,0.558,-0.1567,0.8896,1.406,0.7593,-0.395,0.3232
-1.54,-0.594,-0.1583,-0.659,-1.509,-1.385,-1.161,0.2368,-1.158,-0.6494
-1.683,1.106,-1.284,-1.322,0.5347,-1.482,0.658,-0.442,0.515,0.08594
-1.445,1.64,-0.6367,-1.133,1.746,-1.446,0.754,-0.1168,0.737,0.3406
-0.47,-1.083,0.599,1.837,-0.3306,-0.3643,-1.024,0.0849,-0.836,-0.273
0.704,-0.0927,-1.236,-0.1669,-0.9424,0.3362,-0.335,-0.6855,-0.7017,-0.763
-0.2389,0.3196,0.2563,-0.6484,-0.904,-0.3203,-1.543,0.8306,-0.599,-0.4263
-0.06305,-0.6426,0.2214,1.309,-1.112,-0.5796,-1.582,0.9614,-0.9263,-0.2172
-1.107,-0.5986,1.245,-0.2505,-0.302,-0.143,-0.6953,-0.3887,0.02637,-0.7515
0.1417,-0.436,-1.322,-0.296,-0.944,-0.2117,-0.5166,-0.344,-0.783,-0.866
0.9355,-0.5825,1.091,-1.167,-0.2482,1.305,0.01469,-0.702,-0.04004,-0.0832
-0.827,0.881,-0.804,-0.54,-0.2424,-1.151,-0.7563,-0.3884,-0.3706,-0.599
-1.37,-1.444,-1.39,0.4858,0.9814,-1.376,0.4539,-0.4438,-0.5923,-0.553
0.366,1.179,-1.041,-0.10486,0.1537,-0.2452,0.3447,-0.9004,0.2844,-0.3738
1.481,-0.4448,1.236,0.1266,-0.2407,2.152,1.016,0.0509,0.625,1.065
-0.6772,0.7646,0.7046,-0.7017,-0.1172,-0.669,-0.9907,-0.00547,0.01791,-0.4912
-1.567,0.804,1.577,1.064,0.993,-0.1663,0.761,-0.3591,1.71,0.4038
1.649,-1.005,-0.819,0.859,-0.5527,1.144,1.174,0.4834,-0.589,0.3137
-0.05814,-0.4841,-0.934,-0.3657,-1.115,-0.3245,-1.15,0.1267,-1.061,-0.7485
0.681,-0.7896,1.562,0.593,0.3289,1.448,0.6133,-0.564,0.9624,0.443
-0.8022,0.7744,-1.358,-0.263,-0.2195,-1.025,-0.385,-0.559,-0.05243,-0.6587
0.918,0.1055,-1.234,-1.425,-1.138,0.2844,-0.02826,-0.659,-0.511,-0.5366
-0.0875,1.305,-1.324,0.11957,1.052,-0.718,0.535,-0.599,0.621,-0.212
-1.187,-0.1251,-0.5327,0.7417,-1.446,-1.313,-1.341,0.546,-1.027,-0.4526
0.4143,0.498,-0.9355,0.1993,-0.8765,-0.1759,-0.5254,-0.562,-0.5625,-0.779
-1.001,-1.615,1.269,1.619,1.624,-0.201,0.4565,-0.4285,0.3,-0.04486
-0.8228,0.6333,-1.53,-1.561,-0.159,-0.951,-0.266,-0.76,-0.01264,-0.4778
-1.248,-0.503,0.0974,0.12305,-1.235,-1.205,-1.492,0.79,-1.01,-0.4841
-0.8945,-1.622,-1.585,-0.3777,1.294,-1.123,0.7295,-0.1703,-0.2076,-0.4602
-0.6733,1.728,1.429,-1.7,2.957,0.1182,1.639,1.26,2.922,2.1
-0.3748,1.531,-0.06744,1.067,1.235,-0.732,-0.04007,-0.7456,0.3555,-0.1775
-1.435,0.1165,-1.069,-0.8896,-1.092,-1.37,-0.7974,-0.1688,-0.7495,-0.694
-1.453,-1.2295,0.5996,0.5947,-0.2007,-0.9893,-0.5596,-0.3237,-0.77,-0.7866
1.8125,0.458,1.6045,1.706,0.369,2.875,2.486,3.803,2.75,4.914
-1.316,-0.707,0.9033,-1.414,-0.4478,-0.747,-0.849,-0.2637,-0.4336,-0.629
-0.7104,-0.577,-0.7427,-1.137,-1.096,-1.059,-1.328,0.424,-1.209,-0.5776
0.3726,-0.472,-1.242,0.812,-0.902,-0.1315,-0.4238,-0.6177,-0.779,-0.7627
-0.1888,-1.571,1.426,-0.8604,1.789,0.568,0.487,-0.584,0.4768,-0.2338
-0.854,-1.1045,1.384,1.473,0.691,0.03775,-0.1251,-0.762,0.297,-0.3442
0.3174,1.197,-0.903,-1.029,0.2103,0.012665,0.1652,-0.8525,0.2125,-0.3044
0.2786,-1.68,0.09784,-1.452,0.949,-0.1971,-0.11725,-0.6787,-1.095,-0.675
-0.8223,1.42,-0.283,-0.5938,0.9067,-1.054,-0.1274,-0.5664,0.1484,-0.3625
-1.422,1.717,-0.5034,0.77,1.871,-1.451,0.8623,-0.2001,0.8867,0.4521
1.742,-0.2832,-0.09235,-0.512,-1.376,1.422,0.649,-0.4026,-0.583,0.03064
-0.3328,0.951,-1.512,1.815,0.0923,-0.776,-0.01497,-0.696,0.3164,-0.01749
-1.341,0.07477,-0.10077,-0.9624,-1.452,-1.261,-1.504,0.7456,-0.8438,-0.388
1.343,1.08,-0.5835,-0.227,-0.07,0.7466,1.02,0.039,0.3855,0.2732
-1.072,0.2374,-0.4312,0.01991,-1.225,-1.27,-1.499,0.8013,-0.92,-0.4446
0.3403,-0.538,-0.7534,1.492,-1.219,-0.402,-1.005,0.05133,-1.176,-0.4712
0.10876,0.4878,0.3325,-0.526,-0.7373,-0.1666,-1.193,0.1879,-0.317,-0.5063
0.536,-1.068,1.4,-1.085,0.548,1.171,0.4204,-0.513,0.484,0.0556
-1.289,-1.525,1.046,1.589,1.095,-0.4824,0.327,-0.586,-0.001932,-0.2993
-0.1656,0.3384,0.4504,-1.567,-0.953,-0.314,-1.321,0.5684,-0.4116,-0.2957
0.3975,-0.4956,-1.491,1.155,-0.7915,-0.08527,-0.2668,-0.599,-0.5435,-0.649
