V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.885,-0.0582,0.2053,0.3867,-0.613,0.664,0.5913,0.2426,-1.103,0.0759
-0.2666,-0.10864,0.77,0.2656,0.681,-0.2457,-0.75,-0.896,0.4294,-1.702
1.283,-1.691,1.037,-0.2634,-1.19,0.504,-0.9995,-0.856,0.3433,-1.309
-0.7197,0.2443,0.6616,0.1405,1.778,0.373,0.3596,-0.9526,0.506,-1.399
-1.672,1.39,-1.941,-1.378,-0.6704,-0.4072,-0.3794,0.1996,-1.229,0.8145
-0.001145,0.9355,0.1858,0.99,-0.2988,0.2107,-0.1732,-0.66,-0.11084,-1.831
-0.2184,1.113,-0.502,-0.235,0.5547,1.325,-1.347,-0.8013,0.1708,1.079
1.185,-1.603,1.156,-0.963,0.07056,-1.3125,1.115,1.335,0.2737,-0.11615
-1.673,1.466,-2.045,-1.796,-0.4084,0.2126,-1.277,0.963,-0.396,-1.45
0.6494,0.8276,0.2285,0.583,-0.969,1.452,-1.632,-1.049,0.799,1.246
1.53,-0.1771,0.2576,0.2698,-0.694,0.561,-0.2578,-1.396,1.595,1.237
0.3533,0.658,0.4465,1.164,-1.269,-1.675,0.4512,-0.0352,-1.04,-0.3867
0.2786,0.5044,0.644,0.3552,-1.064,0.1526,-1.26,-1.203,1.152,-0.2493
0.5127,0.5693,0.2917,0.3481,-1.229,1.265,1.491,1.654,0.8555,0.784
1.477,-0.2556,1.053,-1.159,-0.5947,0.548,-1.652,0.7476,-0.53,-1.019
-1.011,-0.561,1.068,-0.9434,1.334,-1.367,0.7793,1.078,0.09644,-0.07806
0.6,1.555,-1.233,0.2262,-1.066,-0.7383,-0.665,-1.575,1.998,0.864
0.4744,-1.014,0.3381,-0.1968,-0.4993,-0.4717,-1.703,-0.885,0.3594,-1.444
-0.941,0.1631,0.2415,1.006,1.409,-0.1788,-1.516,-0.23,-0.7954,-0.1914
1.001,1.003,-0.905,0.1414,0.2651,0.9546,-1.438,-1.364,1.544,1.461
0.5674,0.603,0.5293,0.5205,-0.6357,-1.592,-0.579,-1.722,2.242,1.11
-0.0882,-1.167,0.3164,1.4375,0.03488,1.247,1.3545,1.914,1.556,1.1
-0.2128,0.0507,0.5977,-0.2318,0.5693,0.4788,-0.856,-0.584,-0.256,-1.436
-1.429,-0.4956,0.5576,0.7515,-0.291,-0.9243,1.669,1.51,1.035,-1.186
-1.338,0.883,-1.289,-0.325,0.6904,0.218,1.541,0.469,-1.317,0.927
0.06836,1.572,-1.42,-0.0519,-0.236,1.657,1.453,0.71,-0.81,1.663
-1.693,1.448,-2.066,-2.297,-1.002,-1.723,-1.773,0.7085,-0.711,-0.251
-1.356,-0.1343,0.1763,-0.1793,-0.2693,1.375,0.956,0.6396,-0.878,1.012
0.2976,0.9946,0.0365,0.864,-1.032,0.02707,-1.645,-0.9062,0.4553,-1.788
-1.456,-0.0745,0.2045,1.398,0.1992,0.828,0.4226,0.5894,-1.183,0.1895
0.1982,-0.988,0.1793,0.6147,-1.0,0.1394,1.62,1.659,1.035,-0.7236
-1.02,-1.54,-0.03708,0.519,1.264,-0.677,0.1517,-1.072,0.8765,-1.367
0.3147,-1.502,0.5723,0.276,-0.531,1.579,1.654,1.129,0.445,1.786
-0.096,-1.326,0.394,1.426,0.2161,0.2175,1.018,1.639,1.386,0.1401
1.574,-0.293,0.4885,0.727,-1.567,0.2087,-1.037,-0.6655,-0.10394,-1.694
-0.376,-0.64,0.7275,0.831,1.132,1.625,1.152,-0.01232,-1.037,1.074
1.289,-0.968,1.504,-1.604,-1.322,0.9375,-0.271,1.287,0.785,0.2286
-0.1588,1.619,-1.399,-0.1964,0.3145,-0.4429,-1.359,-0.979,0.648,-1.68
-0.5815,0.03708,0.8164,-0.4424,1.506,-1.31,-1.513,-0.527,-0.3755,-0.4602
0.783,-0.4788,0.2285,0.91,-0.8984,0.9395,0.5415,0.32,-1.259,0.6475
-1.234,-0.6733,1.036,-0.6343,0.989,-1.277,-1.782,-0.2322,-0.8604,-0.386
-0.1675,-0.9375,0.4287,1.026,0.4421,-0.699,1.502,1.182,0.548,-1.127
-1.601,0.4014,-1.054,-0.4087,-0.8364,0.1366,0.3374,-0.1423,-1.026,0.2106
-0.8545,-0.4136,0.7456,0.1635,1.647,0.709,-0.2074,-0.787,0.1798,-0.888
1.617,1.35,-2.447,-3.379,-1.033,-0.452,1.147,1.386,0.692,-1.697
0.4648,-1.061,0.5244,0.8423,-1.222,0.08154,-1.41,-0.651,-0.1216,-1.626
1.412,-0.6514,1.396,-1.292,-0.272,-0.4893,-0.328,-0.02322,-1.154,0.645
0.5513,0.437,0.683,0.12024,-0.9473,1.0,-1.148,-1.636,2.062,2.764
0.5254,-0.731,0.1765,0.5327,-1.221,-1.3545,0.4634,0.2404,-1.302,-0.07263
0.9746,1.223,-0.86,-0.11475,-0.5264,1.484,-0.7188,-1.698,2.273,2.494
1.485,-0.3518,0.937,-0.6167,0.4958,1.022,1.269,0.973,-0.6885,0.1345
1.465,-0.714,1.602,-1.769,0.1494,-1.669,-0.957,0.7354,-0.6475,-0.2883
1.637,0.6685,-0.6885,-0.1674,-0.763,1.442,0.4114,0.1033,-1.157,0.6377
-1.571,0.865,-1.414,0.1042,-0.2336,-1.295,-1.671,-1.275,1.317,-0.254
-0.3381,-0.919,0.5513,0.1521,0.8247,-1.049,1.472,0.3965,-1.102,-0.02756
-1.423,0.424,-1.329,0.02501,-0.8086,0.2798,-0.11304,-1.037,0.732,-1.248
-1.035,-0.3704,0.82,0.1876,1.5205,-0.4465,-0.2625,-0.7007,-0.0503,-1.471
-1.479,-0.8887,1.1455,-0.3784,0.014114,-1.036,0.348,0.4346,-1.071,-0.14
1.457,-0.1465,1.127,-1.025,-0.07416,1.692,-0.3865,-0.2134,-0.927,1.44
-1.005,-0.545,0.943,-0.7837,1.285,1.488,-0.000882,1.002,-0.275,1.829
0.8906,1.069,-0.2069,0.436,-0.582,0.702,1.359,1.17,0.4119,-0.7534
-0.2,-1.22,0.281,1.381,0.3398,1.073,0.06088,-0.0126,-1.207,0.1937
1.37,0.7295,-0.952,0.3618,-0.5117,-0.03099,-0.8726,-1.84,2.377,1.99
1.464,1.752,-1.542,0.4622,-0.777,0.1018,0.704,0.4705,-1.134,0.352
-1.725,-0.0918,0.1932,0.6074,-2.053,1.3545,-0.5444,-0.275,-0.8203,0.943
0.2184,-0.1121,0.3328,1.339,-0.5244,-1.725,-1.629,-0.789,0.1624,0.717
0.002613,1.5205,-1.3125,-0.1332,-0.04324,-1.376,-1.453,-1.17,1.067,-0.3079
-0.6133,0.954,-0.786,-0.1376,1.704,-0.3088,-1.323,-0.516,-0.3994,-1.269
1.342,1.608,-2.025,-2.125,0.296,-0.727,0.7617,2.633,0.1953,-1.04
-0.2852,1.229,-0.9507,0.279,0.86,0.825,1.097,0.1566,-1.239,0.4893
-0.904,-1.138,0.5723,-0.1547,1.701,-0.1548,1.503,0.3633,-1.357,1.277
0.1519,1.312,-0.766,-0.1664,-0.5757,-0.4712,0.03134,-0.7646,0.1193,-1.5205
0.4326,0.9717,0.367,1.249,-1.016,1.549,-0.9624,-0.9385,0.542,1.508
-0.4111,-0.747,0.6377,-0.06323,1.334,-0.341,1.666,0.3035,-1.302,0.989
0.852,0.645,0.4346,0.8945,0.1265,0.2896,-0.6206,-1.212,1.202,-0.2291
0.791,0.392,0.4673,1.547,-0.983,0.946,-1.387,-0.5415,-0.3533,-0.1434
0.663,-1.553,0.545,0.2966,-0.583,0.697,-0.1008,-1.134,0.9834,-0.03384
-0.3213,-0.723,0.6064,1.423,0.8745,1.144,1.708,1.446,0.8843,0.5757
-1.152,-0.2117,0.5884,0.612,0.9463,0.7183,0.563,-0.532,-0.3596,-0.6704
-0.007137,-0.8794,0.344,1.939,-0.1526,-0.862,0.645,1.228,0.3406,-0.9077
-0.1215,0.1453,0.6426,0.5986,0.227,-0.5107,1.366,0.9272,-0.3606,-1.141
-1.193,0.2334,-0.4097,-0.0947,1.356,-1.121,-0.4756,-0.3608,-0.7036,-0.611
-0.495,1.469,-1.648,-1.437,1.57,-0.5073,-0.7104,1.075,-0.245,-1.196
-1.322,1.311,-1.931,-1.314,0.552,0.792,1.159,1.691,1.278,0.731
-0.4473,-0.461,0.842,0.1835,1.38,1.162,0.0874,-0.776,0.1527,0.655
1.111,1.245,-1.106,0.3982,-1.146,1.562,-0.6963,-1.521,1.874,2.344
-1.311,1.543,-2.156,-2.45,0.341,-1.019,1.304,2.021,1.211,-0.838
-1.025,1.518,-2.111,-2.52,1.195,0.4377,0.04868,2.389,0.767,-0.9297
1.151,-1.575,1.222,-0.991,-2.379,0.9043,1.572,1.333,0.715,0.01515
0.464,-0.899,0.1881,0.736,-0.8022,1.406,1.178,1.237,0.7163,1.158
-0.01071,0.752,0.2325,0.683,-0.2247,-0.2263,1.633,1.305,0.8574,-1.348
-1.151,-0.294,0.4858,1.241,0.878,0.3635,-0.4417,-0.658,-0.1081,-1.641
0.1247,0.947,0.1365,0.6953,-0.4758,1.216,-0.846,-1.586,2.043,2.096
0.5293,0.708,0.4111,0.4644,-0.4395,1.129,0.996,0.8667,-0.813,0.5063
-0.1964,-0.0634,0.697,0.7656,0.1156,-0.4412,-0.6885,-1.378,1.525,-0.3005
1.193,0.5405,-0.08734,0.627,-1.848,-0.804,-1.211,-0.529,-0.3738,-0.8306
0.82,-0.1742,0.3093,0.9365,-0.7456,0.2893,-0.951,-1.3125,1.455,0.2114
1.478,-1.27,1.862,-1.413,0.1576,-1.596,1.438,1.309,0.4636,0.5464
1.016,1.699,-1.509,-0.2568,-0.01268,-0.664,-0.0694,-0.4924,-0.4324,-0.9355
1.216,-1.703,0.923,0.295,-0.1846,-1.072,0.7993,0.622,-0.8804,-0.3306
0.452,-1.537,0.756,0.1818,-0.9424,-1.452,0.6475,0.537,-0.915,-0.5137
1.334,-0.8384,1.319,-1.12,-0.04083,0.01576,1.156,1.309,0.4653,-1.732
-0.1716,0.769,0.0992,0.554,0.529,-0.1042,-0.4177,-1.003,0.6553,-1.528
0.2385,0.4949,0.725,0.3235,-0.7656,-1.398,0.0837,-0.754,0.1025,0.02429
1.277,1.707,-1.535,0.1718,0.4148,-1.6455,-0.417,-0.8506,0.3037,0.547
-0.986,-1.42,0.2195,0.622,1.656,-1.684,0.6606,-1.029,0.66,0.697
-1.699,-0.3574,0.5366,0.3489,-0.956,-0.009346,1.218,1.2705,0.05286,-1.835
0.7466,-1.684,0.537,1.044,-0.3115,0.388,0.6245,0.6895,-0.5093,-1.145
-0.682,0.798,-0.5635,-0.4712,1.754,-0.5874,-0.5625,-0.2727,-0.8022,-0.3464
-0.588,1.24,-1.36,0.3022,1.696,1.043,1.075,-0.4639,-0.5093,0.2074
-0.1702,-0.0305,0.674,0.5522,0.3406,1.679,-1.04,-1.359,1.501,1.689
1.551,-1.261,1.952,-1.205,-0.6606,0.0168,0.2379,-0.1385,-0.955,0.01222
-1.337,0.219,-0.2627,-0.01753,-0.09485,0.3835,-0.1024,-0.7563,0.07764,-1.545
0.998,-1.462,1.2,-1.08,0.2476,1.498,-0.329,0.451,-1.06,0.841
-1.373,0.0879,-0.2212,0.0719,0.367,1.189,0.585,0.4497,-1.071,0.384
0.9253,1.453,-1.146,-0.003403,0.1543,-0.1493,-1.497,-1.233,1.156,-0.5923
0.7563,1.292,-0.883,0.2157,-0.765,0.7803,-1.756,-1.137,1.026,0.2485
