V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.7236,-1.311,-0.4927,-1.325,-1.494,-3.252,-0.714,-0.2229,0.5186,-1.434
-0.8867,-0.0943,-1.616,-0.879,-0.1769,-2.607,-0.0652,-0.4683,0.838,-1.232
-0.9033,-0.1164,-1.617,0.2874,0.131,0.9697,0.4365,1.3545,1.554,0.416
-1.15,1.431,1.48,-0.7666,1.272,-0.6206,-0.3022,-0.9033,1.928,-0.392
-1.12,0.639,1.522,-0.203,2.207,0.2148,-0.1316,-1.552,0.5146,1.0
-0.01859,0.9307,0.5386,1.447,0.6113,1.083,-0.01892,-0.1675,-1.254,1.022
-0.8276,1.1,1.062,-1.169,2.014,0.7285,-0.612,0.548,-1.036,0.4841
1.604,0.0631,0.6396,-0.6255,-0.664,0.04022,1.694,-0.8516,0.943,0.2015
-1.3545,0.5186,-0.1852,-0.352,1.096,-0.4434,-1.251,1.197,1.005,-0.906
-0.9946,1.665,1.195,0.3647,0.5444,-0.9785,1.003,-0.511,-0.5435,-0.2637
0.417,-0.3242,0.5674,0.862,1.226,-0.4019,-0.05685,1.478,0.284,0.9756
0.5986,-0.1968,-0.9326,0.5254,-2.008,-0.9634,-2.002,-0.0051,-1.417,-3.04
1.634,0.8325,-1.1,0.6694,0.6904,0.9424,0.4702,1.133,-0.5664,2.21
-1.301,-1.248,1.387,-0.892,-1.185,-0.2944,1.34,-0.4229,-0.569,-0.2532
-1.164,-0.9995,1.328,-1.304,-0.007008,0.0316,1.887,-0.7153,0.7856,0.5273
-0.862,-0.08606,-0.298,-0.8643,-0.4055,0.506,-1.708,-1.402,-0.1572,-1.507
-1.495,-1.635,1.612,-1.17,-0.251,-0.218,1.437,0.8076,1.99,-0.3433
0.7793,0.951,-0.3115,0.896,0.839,-1.082,-0.1206,1.067,0.7563,0.815
0.6743,-1.524,1.012,-2.148,0.657,-0.751,0.2798,1.58,0.138,0.12317
-1.634,-1.442,0.7354,-1.025,-1.5625,-0.7163,0.836,-1.584,0.4211,-1.032
-1.006,1.57,-0.9404,0.5083,1.343,0.6313,-1.45,0.0749,-0.3174,-0.574
1.641,0.7114,0.8394,2.742,0.05197,-0.03625,-0.6797,-1.73,-1.223,0.741
-0.63,1.507,0.857,-0.4863,-0.4453,-0.4841,0.00416,-1.2705,-0.2776,-0.3018
-0.1752,0.2418,-1.455,-0.09625,0.2925,-1.481,-0.5146,0.7803,0.6294,-0.3552
-0.727,-0.6753,0.3306,-1.086,0.5254,1.081,1.601,0.1906,1.257,1.118
-0.4907,-0.5405,-0.7964,-0.528,-0.9624,0.7314,-1.005,0.6064,-0.9556,-1.942
-0.2786,-0.09247,-0.807,-0.1741,1.738,-3.166,-0.9937,-0.5015,-0.09766,-1.343
-1.196,-0.3113,-0.692,-0.9355,0.804,-0.2913,0.0665,0.9053,2.064,0.2795
1.331,0.2034,-0.3196,1.357,-0.4854,0.84,-0.5225,0.552,0.002146,0.2015
-1.674,-0.925,0.8105,-1.235,0.1902,0.3948,0.688,-0.1741,-0.2727,1.037
0.748,-0.7485,0.1305,0.282,-0.0715,1.404,1.932,0.659,1.039,1.229
-0.7427,0.05557,-0.504,1.456,-0.11255,2.852,-1.413,1.385,0.191,-0.11444
1.329,-0.83,-1.211,1.233,0.4414,-0.912,-0.5425,-0.2808,0.215,0.6826
0.2216,-0.0907,-1.546,2.014,-1.728,0.918,0.4824,-0.888,-0.37,-0.06122
-0.7393,1.339,0.7085,0.1813,1.009,0.266,-0.904,1.225,-0.2034,0.4702
-1.641,-0.898,-0.773,-0.91,-0.3008,-0.1179,-0.332,-1.115,0.6816,-1.571
0.5024,-1.066,-1.173,1.737,-0.0091,0.4155,-0.1831,0.6465,-0.914,0.01585
1.406,0.6304,0.907,-0.004597,0.1114,1.019,0.9033,-1.139,-0.2976,1.185
