V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.939,-1.313,-0.0721,-2.158,-1.483,-1.36,-1.022,-0.6997,-1.493,0.1262
0.7554,-1.478,-1.504,-0.8643,-0.3164,-0.1926,-1.329,-1.844,-1.251,-0.4526
-1.633,0.4375,0.0941,1.025,0.4614,0.4836,0.2764,0.2832,1.062,-0.4897
-0.2109,0.4265,-0.931,0.0847,0.8057,0.631,0.02078,0.0182,1.54,-0.5703
1.346,-0.834,-1.581,0.06207,0.04248,0.1902,-0.846,-1.163,-0.545,0.0253
1.397,-0.759,-1.564,-0.2703,1.094,1.068,-0.773,0.2394,1.324,-0.4775
-0.2135,0.2279,-1.002,0.3066,0.8086,0.748,-0.269,-0.05237,1.34,-0.701
1.627,-0.5376,0.3152,0.182,-1.601,-1.773,1.253,-0.3408,-1.5,0.625
-0.5757,0.999,-1.362,0.9307,1.081,0.8257,-1.243,-0.7437,0.4927,-1.333
0.703,-1.316,1.15,-0.64,0.4702,0.545,0.337,0.987,1.046,0.2435
-0.174,0.2323,-0.547,0.4578,0.5117,0.5864,0.6777,-0.1338,0.8228,-0.3762
-1.082,1.204,-0.8774,0.8013,-0.8154,-1.011,0.1454,-0.3994,-0.6187,1.092
0.1858,-0.555,-0.0982,0.666,-1.48,-1.725,1.018,-0.3557,-1.579,0.02625
-1.458,0.828,0.3198,0.2073,1.029,1.005,0.7773,1.074,1.124,0.10626
-1.601,0.5776,-1.677,1.291,0.05594,0.3777,-1.594,-1.844,-0.716,-1.144
-1.0205,1.285,0.3313,1.368,-1.67,-1.689,0.658,0.2622,-0.8794,1.304
1.404,-0.8423,1.151,-1.086,-1.248,-1.498,0.2761,1.1,-0.8003,2.236
1.069,-1.308,0.5513,-0.5347,-0.263,-0.1109,0.859,-0.3723,-0.2832,1.504
1.085,-1.154,-0.1693,-1.199,-1.303,-1.615,0.04166,0.3833,-0.733,2.29
-0.6177,1.081,-1.655,-0.03317,1.485,1.336,-0.9214,0.673,1.203,-0.4177
0.367,-1.046,-0.513,-0.994,1.534,1.23,-0.4932,0.966,1.283,0.2236
1.205,-1.003,-1.176,-1.168,1.173,0.9097,-1.962,-1.363,0.0944,-0.6816
1.529,-0.468,1.43,-0.05893,-0.4849,-0.2491,1.178,-0.3618,-0.5186,0.6406
1.532,-0.5986,-0.2698,-0.1039,1.634,1.311,0.874,0.8965,0.963,0.2045
0.5024,-1.179,1.133,-1.438,-1.709,-1.809,-0.9297,0.4714,-0.988,1.907
-0.558,0.877,-0.3262,-0.3027,1.334,1.079,0.639,1.071,1.093,0.523
-0.5527,0.972,1.124,0.036,-1.497,-1.616,1.441,-0.198,-1.282,1.003
-0.1365,-0.0641,0.07825,0.2634,-0.444,-0.2441,0.964,-0.9546,-0.888,0.639
-1.24,1.265,-0.2803,1.615,0.6973,0.6084,0.05374,0.323,1.251,-0.975
-0.3098,0.4932,1.107,1.011,-0.336,0.0701,0.591,0.4421,0.4165,0.06125
-0.2515,0.11127,0.3762,1.406,1.405,1.189,0.3315,1.808,1.0625,-0.7256
-1.235,1.005,-1.672,-0.382,0.3818,0.5264,-0.9077,-0.6973,0.1566,-0.2844
-1.336,1.009,0.1049,0.06586,0.962,0.743,0.7773,0.42,1.105,0.007126
-1.308,1.102,-0.1381,-0.3337,-0.4678,-0.333,1.188,-1.396,-1.252,0.06247
-1.261,1.24,-0.2325,0.6084,1.464,1.216,0.563,1.3125,1.031,0.2028
-0.09283,0.02599,1.1875,1.014,1.104,1.166,0.0943,2.266,1.082,-1.668
0.728,-1.307,-0.05826,-1.322,1.51,1.174,-0.9326,0.785,1.141,0.2786
0.8745,-1.275,0.738,-1.18,-0.3635,-0.0366,-0.363,-0.03522,0.3,1.035
-0.763,1.387,0.3,0.5786,-0.1512,0.2406,0.8345,-0.38,0.1637,0.4958
-0.6685,1.068,-1.276,0.4026,0.0776,0.4602,-0.717,-0.749,0.122,-0.2345
-0.09015,0.01407,-1.068,1.699,-1.163,-1.399,-0.319,-0.235,-0.834,0.2688
-0.244,0.3499,1.181,1.499,1.228,1.04,-0.0607,1.86,1.106,-1.555
-0.3655,0.617,0.6597,0.05298,-0.678,-0.611,1.398,-0.997,-1.419,-0.1534
-1.301,0.95,1.651,0.46,-0.306,0.02411,0.9316,-0.013275,0.0914,-0.837
1.031,-1.144,1.629,-1.524,1.187,0.937,-1.267,0.5396,1.124,-1.543
-0.2722,0.457,1.407,0.718,0.314,0.4673,0.522,0.8335,0.8306,-0.8022
-1.302,1.027,0.4692,0.6997,-1.059,-1.229,1.112,-0.2866,-1.103,0.9316
1.415,-0.62,-1.255,0.0793,-0.4597,-0.3208,-0.1222,-0.6724,-0.4175,0.8916
-0.2141,0.2678,1.653,1.117,1.645,1.522,0.2356,2.875,0.5444,-3.996
0.3416,-0.8105,0.277,-0.1349,1.66,1.408,0.8096,1.4795,0.896,0.6094
-0.823,1.372,1.333,0.4395,0.4219,0.708,0.7695,1.11,0.6997,-0.4639
0.768,-1.289,1.184,-1.54,-0.3723,-0.1736,-1.119,-0.522,-0.3752,0.858
-0.955,1.166,-1.202,0.7754,0.8335,0.808,-0.884,-0.326,0.9,-0.9375
0.3582,-1.063,0.4705,-0.815,0.04437,0.2788,0.2798,0.284,0.7593,0.657
-1.052,1.403,-1.39,1.349,-0.7,-0.625,-0.8735,-1.37,-1.335,-1.633
-1.581,0.474,-0.3228,1.017,-0.3015,0.2133,0.4976,-0.5854,-0.09454,0.2069
-1.008,1.293,1.069,0.4585,-1.698,-1.623,0.958,0.4692,-0.9424,1.684
0.6523,-1.537,0.3606,-1.515,1.534,1.309,-1.297,0.6157,1.049,0.5786
1.458,-0.8105,-0.3564,-1.243,1.388,1.246,-0.868,0.686,1.155,0.2485
1.353,-0.863,-1.308,-0.991,0.001043,0.2107,-1.353,-1.715,-0.8184,0.0904
-0.5874,1.059,-1.383,-0.6426,-1.446,-1.593,-0.2969,-0.2035,-0.9478,1.61
1.183,-1.054,-0.6167,-1.77,0.4053,0.4255,-1.793,-1.94,-0.4565,0.1637
-1.214,1.247,0.0944,0.4353,-1.047,-1.366,1.285,-0.7236,-1.748,-0.7397
-0.572,1.144,-0.621,0.7627,0.2374,0.4463,0.0789,-0.2074,0.9644,-0.8774
1.035,-1.358,-1.627,-0.935,-0.34,-0.1781,-1.564,-2.19,-1.32,-0.6
-0.7417,1.32,1.083,1.304,-1.454,-1.893,0.721,1.015,-1.205,1.016
-0.4333,0.7944,1.501,-0.2444,0.58,0.8135,0.8276,1.26,0.864,-0.7144
0.829,-1.21,0.632,-2.05,-1.277,-1.587,-0.9614,-0.001083,-1.01,2.152
1.591,-0.289,1.585,1.135,-1.33,-1.585,0.8696,0.707,-0.973,0.08765
