V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-1.22,0.2308,0.4443,0.362,0.918,-1.401,-0.9453,-0.2847,-0.3635,1.412
-1.082,-0.3835,1.179,-0.9717,0.05954,0.2382,0.684,1.042,-0.959,0.993
0.1279,-1.315,-0.1445,1.176,0.893,-0.8047,-0.7715,-0.2737,0.977,-1.199
-1.078,1.783,-1.6875,-0.84,-1.892,-0.0989,1.159,-1.899,-0.998,0.9165
-1.677,-0.695,1.717,-2.771,-0.2876,0.9727,1.11,0.641,0.3523,-0.02263
1.585,0.978,-0.498,0.8105,-0.542,1.373,1.677,0.1838,-0.2091,1.195
1.22,1.059,0.8477,0.296,-0.9355,0.4583,0.913,-0.7783,1.3955,-1.102
-0.266,-0.7427,-0.3696,1.017,0.2185,1.255,-1.746,1.08,-1.512,-0.1375
-1.704,1.673,1.693,-2.299,-2.14,-1.648,0.2756,-2.066,-0.977,0.92
0.3186,-1.491,-1.22,1.012,0.7866,0.1299,0.675,0.0798,1.011,-0.7783
-1.044,-0.002262,1.021,-1.296,0.1426,0.06555,1.064,1.123,0.789,-1.548
-0.345,0.09357,-0.04733,0.9097,0.691,-1.632,-2.068,0.326,-1.724,-0.4546
-1.095,-1.557,-0.5737,0.02657,1.022,0.556,0.4268,-0.6187,-1.087,0.8013
-1.285,0.1575,-1.337,0.531,0.6436,-0.7354,0.6924,0.4226,0.117,0.269
0.6904,1.542,0.508,0.741,-2.266,-1.587,-1.649,-1.932,0.3232,-0.6206
-0.345,-1.095,-0.2534,1.543,0.6772,1.485,-2.178,0.3157,0.2817,-0.1952
1.58,-1.525,-1.56,-0.229,0.852,0.682,1.014,-0.1556,-0.963,0.9805
-1.454,1.302,0.8125,-0.252,-1.828,-0.429,1.71,-1.688,-0.9873,0.9272
1.366,1.424,-1.099,0.819,-2.107,-1.625,-0.872,-1.881,0.3806,-0.3162
-0.0875,1.307,0.1228,1.076,-1.919,-1.175,-1.529,-1.918,0.35,-0.5645
0.615,-1.575,0.2878,0.6675,0.997,-1.469,-1.491,-0.565,0.4531,-0.77
-1.569,0.374,-0.972,1.213,1.061,1.369,0.839,-0.7026,-1.27,0.36
0.3196,0.0364,-1.221,0.8574,0.1813,-1.627,-2.041,1.128,-1.432,-0.01343
-1.531,1.233,-1.402,0.2808,-1.612,-0.3628,1.836,-1.937,-0.2827,1.331
-1.255,1.577,-1.683,-0.515,-2.215,0.9873,0.2507,-1.99,0.3447,-0.1981
0.9766,-0.3652,-1.409,0.2274,0.301,1.02,1.1875,0.9966,1.237,-1.559
-0.7046,0.9546,-0.287,0.5337,-0.62,0.6387,-0.246,-0.00805,-0.6816,1.438
1.135,0.876,-1.479,0.3413,-0.1896,0.458,1.155,0.8857,-1.026,0.85
-0.6636,-0.1565,1.57,-2.219,0.1053,1.588,-1.821,1.146,1.135,-1.084
-0.2688,1.747,-1.534,0.06128,-2.148,-0.3086,-0.0658,-1.905,0.3525,-0.2954
1.287,-1.298,-1.112,0.897,0.7314,0.2964,1.027,0.1927,1.422,-0.4607
-1.176,-1.636,1.04,-1.079,0.9272,-1.342,-1.097,-0.3513,-0.926,1.056
-0.1974,-0.9927,0.0894,1.318,0.6313,-1.028,-1.166,0.4937,0.514,-0.5884
0.00682,1.08,0.4517,-0.4023,-1.072,-0.4656,0.10443,-0.952,1.353,-0.512
0.0668,0.987,1.588,-2.115,-0.56,-0.7524,-0.4878,0.1162,0.924,-1.385
-0.2974,0.267,1.073,-0.758,0.898,-0.2502,0.1904,-0.2627,-0.87,1.105
-1.195,-0.002779,-0.6,0.909,0.4448,-0.7905,0.267,0.806,-0.62,1.456
-1.3,1.47,0.3137,0.674,-2.234,-0.6436,0.851,-1.927,0.559,-0.92
-0.746,-1.41,0.1885,-0.2678,0.9907,-0.2051,0.3762,-0.5356,0.269,-0.00868
-1.003,1.269,-1.23,0.827,-1.736,1.621,-0.92,-2.193,1.34,-0.8823
-0.634,0.743,-0.4998,0.972,0.2495,0.7183,-0.503,0.971,0.2795,-0.06445
-0.1829,0.11884,-0.9253,0.9453,0.7886,0.815,-0.638,0.0891,0.451,-0.3323
-1.398,-1.671,-1.501,-0.3367,0.993,-0.478,0.9595,-0.5366,0.4224,-0.5986
-0.4563,-0.5396,-1.177,0.8984,0.2423,-1.655,-2.248,1.105,-0.965,0.8486
-1.643,-1.222,0.1077,0.5054,0.7246,1.379,1.02,0.252,-1.471,-0.08575
-1.031,-1.045,-0.967,1.238,0.683,1.426,-0.7417,0.3625,0.011284,0.617
-0.771,0.4497,1.464,-2.492,0.8086,0.63,-0.1991,0.03235,-0.1447,1.047
-1.564,-1.432,0.3467,0.811,1.031,0.4333,1.073,-0.62,1.183,-1.357
-1.296,1.222,0.6885,0.808,-1.543,0.5894,0.829,-1.656,-0.9097,1.119
1.098,-1.024,1.038,-0.3022,0.676,1.514,0.87,0.3916,1.616,-0.4844
1.244,-1.079,1.371,-1.937,0.736,1.553,1.129,0.1543,1.538,-0.763
-0.838,1.057,0.963,-0.4731,-0.9575,-0.1827,0.615,-0.8037,-0.2334,1.235
-0.935,-0.1881,-0.6855,1.095,-0.171,-0.769,-0.0658,0.9077,0.5405,-0.77
-0.236,-1.451,-1.678,-0.721,0.9697,1.502,-2.172,-0.4268,1.502,-0.6904
0.52,-1.092,-1.098,1.224,0.6514,-1.252,-1.232,0.4277,1.386,-0.8022
0.5894,0.797,1.626,-2.086,0.11053,-1.197,-0.9863,1.023,0.9,-1.239
0.5034,-0.06616,0.9634,0.1023,0.58,0.43,0.761,0.6074,0.7617,-1.033
-0.06018,0.315,0.5674,0.7173,0.6304,-0.539,-0.1621,0.425,-0.591,1.469
0.983,0.5327,0.5825,0.8833,0.7056,1.598,0.4124,0.3005,0.7554,-1.313
0.2222,1.353,0.5786,0.5386,-1.963,0.2896,0.5234,-2.146,0.5264,-0.958
0.376,-1.176,-0.248,0.615,0.8267,-0.0518,0.7666,-0.0245,0.01224,0.7036
0.4417,1.186,0.618,-0.2576,-1.407,0.704,0.4216,-1.721,-0.5967,1.462
1.271,0.6313,1.22,-1.364,0.599,-1.014,0.1814,0.545,0.574,-0.862
