V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-1.643,1.589,-0.6045,-0.2444,1.474,1.415,2.082,-0.76,1.365,0.301
1.238,-0.01715,-1.597,-1.126,-1.477,-2.47,-1.077,-0.776,0.4597,-2.416
1.36,1.542,0.745,-0.2091,-1.477,-0.7896,-0.582,-0.4487,-1.235,-0.796
-0.8003,-0.06396,-0.723,-0.7256,0.432,1.376,1.845,-0.6265,1.319,0.4585
-0.8423,1.196,1.586,0.642,0.4978,0.4863,-0.1351,-0.324,-1.09,-1.085
-0.9814,-1.21,0.1074,1.02,0.786,-0.1572,-0.74,-0.8115,-0.8496,-0.5303
-0.1416,-1.569,1.292,2.068,0.7373,-0.03354,-0.621,0.8696,-0.3682,-0.913
-0.1989,-1.372,-1.15,1.467,0.02759,0.1488,-0.378,1.556,0.11163,1.573
-0.9126,-0.947,0.988,0.428,0.6016,-0.56,-0.874,-1.255,-0.6343,0.3718
-1.074,0.7544,0.1508,0.2747,0.8286,-0.2029,-0.8,-1.015,-0.8423,-0.274
1.461,-1.522,0.213,1.649,-1.19,-0.349,-0.609,-0.7954,-0.941,-0.555
1.341,-0.751,-0.47,-0.2408,-1.406,1.161,1.347,-0.701,1.663,-0.0849
-0.279,-0.4578,1.313,-1.231,-0.1907,0.00479,-0.541,0.831,-0.955,-1.044
0.5913,1.416,1.312,0.3818,-0.515,0.03348,-0.6865,0.832,-0.3884,-1.117
-0.2223,-0.2786,1.272,-1.813,-0.152,-0.12195,-0.682,1.548,-0.7646,0.05127
1.723,-1.255,-0.639,1.173,-0.2334,1.277,1.721,-0.2766,1.496,0.2177
0.02957,-0.425,0.0751,-0.6733,0.6167,-0.01624,-0.6987,1.882,-0.77,2.088
0.11945,-1.116,0.2211,0.8076,0.4617,-0.3662,-0.892,1.834,-0.772,1.575
-0.7773,-1.023,0.4045,0.575,0.4185,-0.6978,-0.6084,-0.3408,-1.315,-0.9165
1.304,-0.266,-0.8364,-1.213,-1.419,1.147,1.145,-0.596,1.004,0.3914
-1.48,-1.5625,-0.6685,1.335,1.327,1.38,1.552,-1.14,1.126,-0.04868
0.04245,0.927,-1.52,0.606,-0.5645,-1.927,-0.3257,1.397,0.6675,-0.622
1.292,-1.666,-1.4795,1.665,-1.447,-1.679,-0.4636,-0.714,0.2969,-1.319
