V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
0.616,0.7646,0.627,-0.847,-0.0133,-0.3638,-0.269,-0.348,-0.94,-0.558,-0.6733,-0.0953,1.243,-0.8457,0.3335
0.4746,0.419,1.585,-1.021,-0.4568,-0.2776,0.3328,-0.5503,0.133,-0.00908,-0.3853,-0.4102,1.402,-0.8804,0.3213
0.471,0.2296,-0.3542,-0.00879,1.053,0.953,0.497,0.0974,0.1908,1.2,0.7026,-0.976,-0.03992,0.9336,-0.7603
1.676,0.75,-1.357,1.4375,-0.8354,-0.03525,-1.068,-0.55,-2.41,-1.362,-1.285,0.517,0.0585,-0.8804,1.377
0.6616,0.791,-0.732,1.285,0.08704,0.824,-0.3503,-0.4482,-0.3584,0.8237,0.1844,-1.209,-0.2238,-0.2181,-0.1449
1.285,0.7188,-1.742,2.49,-0.813,0.512,-0.9414,-0.6313,-1.037,-0.5005,-0.887,-0.2878,-0.3552,-1.103,1.509
-1.51,-1.867,1.048,-0.7905,-0.2827,-1.065,-0.1427,-0.647,0.9956,-0.585,-0.541,1.07,-0.02362,-0.2783,0.2148
-0.304,0.3179,0.01936,-0.559,-0.1353,0.2395,-0.3955,-0.5327,0.03882,0.483,0.179,-0.6753,1.025,-0.5537,0.7124
0.8716,0.5347,-1.186,1.03,-0.6167,-0.1787,-0.981,-0.5933,-0.5093,-0.2812,-0.853,-0.2542,0.599,-1.1,1.108
0.1016,0.6675,1.533,-0.758,0.3176,1.551,1.908,1.291,0.1888,1.207,1.611,-1.135,-0.8467,1.383,-0.9097
1.103,0.5674,-0.5137,0.815,0.2825,0.2998,-0.4268,-0.3782,-0.3445,0.668,0.274,-0.6626,0.6147,-0.1827,-0.01526
1.629,1.19,0.7295,-0.1283,2.139,-0.871,1.396,2.53,-2.066,-0.6206,0.764,0.976,-0.7617,1.889,-1.824
0.4287,0.7617,1.112,-1.054,-0.6206,0.4937,0.11414,-0.3918,0.0545,-0.00854,-0.4978,-0.467,1.227,-1.031,0.664
-0.8604,-0.3647,-0.5825,-0.16,-0.814,0.11346,-0.944,-0.5566,0.9824,0.1139,-0.5605,-0.4526,0.593,-0.9473,0.5327
-1.696,-2.375,-1.11,1.014,-0.6567,0.7944,-0.6196,-0.618,1.243,0.8613,0.1641,-0.826,-0.783,-0.3176,0.662
1.25,0.881,-0.679,0.2346,0.04553,-1.25,-0.578,-0.3438,-1.382,-1.354,-1.052,1.784,-0.226,-0.2922,-0.3755
1.257,0.903,0.2598,-1.058,-1.154,0.466,-0.3303,-0.666,-1.643,-1.42,-1.303,0.609,1.418,-0.9126,1.292
-0.8555,-0.3003,-1.33,1.241,-0.806,-0.4775,-1.611,-0.661,0.2915,-0.67,-0.899,0.2585,0.1272,-1.05,0.7715
-0.1372,0.602,0.3413,-0.38,1.52,0.02826,0.7207,1.015,0.725,1.225,1.482,-0.762,-0.8057,1.932,-1.398
-0.471,0.04373,-0.72,0.0513,-0.85,-1.508,-1.1875,-0.7886,0.171,-1.55,-0.927,2.145,-0.4587,-0.3562,-0.4937
0.647,0.4822,-0.548,0.3894,0.649,1.278,0.548,-0.1197,-0.6504,0.936,0.4429,-0.967,0.615,0.2175,-0.04245
-0.214,0.4106,0.4192,-0.3042,0.997,-0.2465,0.1261,0.2937,0.1749,0.6436,0.8354,-0.6143,0.824,0.8223,-1.447
-1.228,-1.473,0.1886,-0.2161,1.44,0.9517,0.898,1.2705,0.618,1.483,1.753,-1.085,-1.434,2.143,-0.7856
0.302,0.6606,-1.036,0.501,-0.9336,-0.714,-1.568,-0.6997,-0.1493,-0.7783,-0.9087,0.7383,0.746,-0.676,0.1268
-1.225,-1.584,1.208,-0.7046,0.03918,-1.42,-0.08624,-0.2974,1.229,-0.3904,-0.73,0.981,-0.377,-0.3208,0.1099
0.734,0.6577,1.53,-0.8486,0.05194,-1.388,0.4646,-0.4795,-0.0768,-0.7896,-0.7593,1.555,-0.03522,-0.1079,-0.799
1.338,0.914,-0.737,0.2461,-0.3738,-0.7686,-0.961,-0.4001,-1.303,-1.396,-0.926,1.332,0.1445,-0.3767,-0.1835
1.12,0.861,0.518,-1.063,-1.159,-0.3826,-0.91,-0.7593,-1.197,-1.917,-1.325,1.113,0.756,-0.5933,0.4138
1.559,0.9966,0.04425,-0.2292,1.23,1.036,1.139,0.9595,-1.847,-0.054,0.6387,-0.7935,0.863,0.8174,-0.659
-1.013,-0.602,0.00556,0.3652,1.884,-1.426,0.8306,1.485,0.5454,0.319,1.124,0.572,-0.96,1.871,-1.987
-0.03284,0.485,1.476,-1.226,-0.152,-0.554,0.1216,-0.477,0.1764,-0.514,-0.7334,0.1691,1.44,-0.914,0.2045
-1.272,-1.545,-0.6367,-0.004837,0.1964,1.454,0.8276,-0.0927,1.382,1.358,0.668,-1.025,-1.155,0.3184,-0.5996
-1.502,-2.234,-0.1748,-0.559,-0.6816,-0.826,-1.327,-0.6104,1.398,-0.795,-1.082,0.9023,-0.258,-0.5522,0.7534
-1.631,-2.494,1.513,-0.7314,0.552,-0.3547,0.4995,-0.3225,0.6606,0.4465,0.2126,-0.4778,0.7314,-0.1908,-0.2312
0.0768,0.617,-1.455,1.838,-1.13,1.681,0.3838,-0.652,0.02048,1.181,0.831,-1.01,-1.167,0.11835,0.7446
0.555,0.791,1.142,-1.324,-0.7393,-1.329,-0.2229,-0.6245,-0.1891,-1.52,-1.056,1.904,-0.1321,-0.4624,0.4944
-1.164,-1.128,-0.4207,-0.4792,-1.163,1.608,0.3071,-0.519,0.6543,0.763,0.1312,-0.9644,0.68,-0.4895,0.966
-1.679,-2.197,0.5254,-0.854,-0.3323,-1.64,-0.8594,-0.6777,0.6406,-1.455,-1.407,1.9375,-0.3015,-0.3975,0.1995
-0.4558,0.2152,-1.48,1.524,-0.4202,1.126,-0.01159,-0.564,1.02,1.295,0.3281,-1.131,-1.799,-0.2007,-0.03105
-1.09,-1.375,0.112,-0.9697,-1.122,0.7773,-0.1163,-0.526,0.9253,0.2605,-0.1185,-0.8774,0.7207,-0.787,1.154
-0.01715,0.6733,-0.2177,-0.09814,1.206,-1.667,0.007355,0.4453,-0.1385,-0.355,0.1572,1.014,0.3867,0.706,-1.556
-1.584,-2.24,1.499,-0.7104,0.2534,-0.688,0.506,-0.3093,0.7676,0.4155,0.1886,-0.01382,0.754,-0.3474,-0.4941
-0.2229,0.533,1.179,-0.5874,0.9243,-0.345,0.7666,0.26,1.011,0.8984,1.019,-0.584,-0.0663,1.0205,-1.008
-0.677,0.1338,-0.172,0.3674,1.418,1.668,2.338,2.496,1.162,2.05,2.354,-0.952,-3.025,2.203,-1.977
-1.369,-2.264,-1.545,1.613,-0.911,-1.11,-1.41,-0.6133,0.64,-0.8345,-1.011,1.044,-0.9116,-0.4668,0.952
-0.05032,0.4426,-0.6167,0.6714,0.1395,1.059,0.09674,-0.3413,-0.3684,0.9004,0.1833,-0.943,0.49,-0.006905,0.4138
0.506,0.754,-1.347,1.125,-0.999,1.16,-0.2213,-0.6323,0.001841,0.9727,0.02914,-0.98,-0.178,-0.4233,1.158
0.065,0.608,-0.8267,0.2333,0.042,0.11597,-0.5615,-0.4404,0.1083,0.4634,0.1646,-0.6274,0.9336,-0.5884,0.1967
0.976,0.521,-0.02142,-0.0877,1.546,-0.6045,0.5156,1.162,-1.375,-0.11475,0.706,0.08746,0.306,1.189,-1.8125
-1.021,-0.954,-0.4387,0.01581,0.587,-1.704,-0.603,-0.0449,1.036,-0.5264,-0.5703,1.352,-0.6064,0.2637,-0.8247
0.934,0.7295,-0.48,-0.0651,0.474,1.677,0.9087,0.108,-1.03,0.622,0.685,-0.8843,1.022,0.2893,-0.853
-0.7754,-0.43,1.137,-0.391,1.8125,1.656,3.076,3.215,0.688,1.68,2.266,-1.167,-2.164,2.312,-1.183
1.251,0.824,1.055,-0.789,0.2556,-1.217,-0.2825,-0.5537,-1.321,-1.941,-1.367,1.912,-0.0548,-0.1731,-0.161
-0.978,-0.7173,-0.6426,-0.04242,-0.731,-1.668,-1.4795,-0.5166,1.43,-1.256,-1.102,1.865,-1.485,-0.3596,0.09235
-0.5947,0.0974,0.03503,0.2957,2.451,0.942,2.014,3.172,0.1196,1.639,2.314,-1.122,-2.086,2.395,-1.469
-1.045,-1.034,-0.02371,-0.3965,0.4333,-1.649,-0.8237,-0.3354,1.023,-0.9575,-0.807,1.645,-0.6123,0.044,-0.7363
-1.122,-1.726,0.481,-0.9707,-1.007,0.496,-0.4902,-0.701,1.002,-0.10547,-0.6416,-0.733,0.8213,-1.082,1.428
-1.123,-1.465,0.3997,-1.039,-1.464,-0.649,-1.25,-0.686,0.3232,-1.486,-1.095,1.279,0.13,-0.551,1.062
0.05594,0.196,-1.52,2.197,-0.466,1.657,0.3398,-0.4475,0.5156,1.446,0.6562,-1.217,-1.858,0.1698,0.10187
1.416,0.948,-0.2683,-0.4565,-0.069,0.1702,-0.4487,-0.551,-0.776,0.03275,-0.637,-0.506,1.155,-0.928,0.564
1.3955,0.8643,-1.036,0.5537,-0.727,0.607,-0.843,-0.742,-1.425,-0.8643,-1.094,0.3445,1.098,-0.994,0.3623
-0.3577,0.0765,0.972,-1.063,-0.6953,-1.328,-0.5513,-0.4634,0.611,-1.276,-1.16,1.632,-0.4197,-0.3965,0.5376
1.09,0.599,0.3696,-0.471,0.2878,-1.28,-0.5117,-0.4983,-0.836,-1.152,-1.318,1.591,0.03104,-0.36,-0.1022
0.4817,0.637,-0.453,0.1871,0.4717,-0.7188,-0.5947,-0.2473,-0.3901,-0.0841,-0.1952,-0.0905,1.087,-0.5615,-0.4814
0.1785,0.1686,0.787,-1.424,-1.473,-1.411,-0.7554,-0.5566,0.605,-1.691,-1.218,2.053,-0.3406,-0.5054,1.382
-0.09937,0.1927,-1.244,1.331,-1.061,1.656,0.3804,-0.2194,0.4524,1.333,0.7295,-0.9365,-1.287,0.09875,0.3477
-1.44,-1.841,-1.117,0.8276,-0.4507,0.4229,-0.7944,-0.5835,0.8486,0.599,-0.1576,-0.568,0.1747,-0.558,0.5376
0.6836,0.39,0.6646,-0.4824,1.259,0.31,0.822,0.7017,-0.0339,0.951,1.233,-0.7476,0.5117,1.703,-1.752
-1.06,-0.9546,0.4026,-1.188,-1.104,-0.5146,-0.8926,-0.5234,1.092,-0.8574,-1.129,0.7637,0.1556,-0.7334,0.929
0.06082,0.726,-1.221,0.9604,-0.4844,-0.532,-1.227,-0.4358,0.0762,-0.28,-0.711,0.2279,0.316,-0.8677,0.3843
0.1935,0.4583,1.191,-0.1445,2.182,-0.526,1.961,3.021,-0.02275,0.99,2.244,-0.2068,-1.26,2.256,-2.31
