V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-0.4817,-1.243,-0.5483,-1.469,1.591,-0.2155,0.852,-0.3213,0.4456,-1.123
-1.115,-1.093,-1.339,-1.591,1.384,0.943,0.9365,-1.296,-0.02849,-2.104
0.2059,1.397,0.6943,1.465,-1.036,-0.2734,-0.678,-0.5405,-1.07,0.4417
0.7773,-0.7773,0.5044,-0.1594,-0.2158,-0.804,-0.342,0.0356,-0.3572,0.1661
0.626,-0.396,0.10126,-0.336,0.567,-0.417,0.2408,-1.402,-0.6196,-0.9146
-1.3,-0.3894,-1.588,-1.562,1.901,2.283,1.464,-0.8423,2.225,-0.07184
-0.9663,-1.218,-1.044,-1.363,1.869,1.225,1.37,-0.632,1.742,-0.9272
1.234,1.503,0.759,1.511,-1.094,-0.737,-1.109,0.9614,-0.0666,0.626
0.6147,-0.3896,0.691,0.08606,-0.1676,-0.747,-0.3398,-0.1197,-0.452,0.4036
-1.298,0.7783,-1.491,-0.1826,-0.1046,1.184,0.939,-0.4797,-0.7617,0.9067
-0.1814,-0.3494,0.4153,0.02545,-0.1835,-0.2825,-0.491,-0.2186,-0.9805,0.1736
-0.823,-0.6333,-0.778,-1.495,1.62,0.2024,0.623,-0.567,0.4827,-0.798
-0.07574,0.8706,0.2783,0.9033,-0.859,0.1875,-0.3594,-0.403,-0.694,1.014
-0.729,-1.313,-0.1536,-1.115,1.427,-0.4421,0.4407,-0.604,-0.01374,-0.929
-0.6987,0.01549,-0.443,-0.641,0.797,0.3953,1.311,-2.12,-0.2478,-1.179
-0.2073,0.7427,0.712,1.215,-0.943,-0.6274,-0.7183,-0.3076,-1.268,-0.02612
-1.389,-0.7754,-1.402,-1.651,1.654,1.3955,1.645,-0.873,1.755,-0.7905
-1.19,0.2742,-1.602,-0.4734,0.635,2.09,1.123,0.5557,0.145,1.736
-0.375,-1.052,-0.023,-0.9487,1.657,-0.2356,0.81,-1.591,0.548,-1.307
0.9453,-0.5405,1.316,0.02452,-0.07666,-0.8096,-0.4072,-1.186,-0.9854,-0.6597
-0.0574,1.197,0.1505,0.8164,-0.869,-0.2351,-0.5254,-0.2325,-1.389,-0.3306
-0.1841,1.351,0.435,1.157,-1.073,-0.5522,-1.313,0.986,-0.85,0.1387
-0.769,0.6206,-0.574,-0.05075,-0.1838,-0.287,-0.079,-0.5444,-0.7856,0.719
0.8306,0.3323,0.5747,0.8096,-0.727,-0.762,-1.2,1.022,-0.2036,0.2339
-0.3755,0.5957,-0.5366,-0.00885,-0.1791,-0.04282,0.2898,-0.7856,-0.868,0.755
-0.878,0.897,-0.7583,-0.1266,-0.1849,-0.4102,0.389,-0.2329,-0.858,0.667
-0.634,-1.428,-0.1976,-1.319,1.202,-0.1155,0.3022,-0.8657,-0.1487,-2.02
-0.29,-0.3936,0.2225,-0.2424,0.2474,-0.4695,-0.0711,-0.765,-1.036,-0.0727
1.566,-0.1136,1.32,0.4976,-0.6016,-0.8955,-1.227,0.596,0.2883,-0.002924
1.494,-0.341,0.7886,0.2382,-0.4502,-0.5664,-0.437,-0.0984,-0.198,0.518
1.217,-0.5684,0.644,0.0876,-0.4312,-0.3977,0.1786,-0.8003,-0.368,0.4922
-1.53,-0.254,-1.796,-1.304,1.379,2.348,1.488,0.973,1.315,0.54
-0.3125,-0.668,0.685,-0.0317,-0.06055,-0.4187,0.287,-1.21,-1.32,-1.22
-1.12,0.5146,-1.45,-0.3052,0.3115,1.71,0.9893,-0.8984,-0.5957,0.8677
0.3374,-0.8145,0.492,-0.2439,0.3254,-0.7026,0.0656,-0.05383,-0.3384,0.000706
1.309,-0.703,1.103,-0.171,-0.1631,-0.4866,0.2534,-0.2507,0.004177,0.692
0.1752,-0.4163,-0.1006,-0.606,0.998,-0.5503,0.4507,-0.369,-0.2893,0.1945
-0.7954,-0.699,-0.577,-1.222,1.473,0.01878,0.7583,-1.17,0.4897,-0.4702
-1.785,-0.764,-1.765,-1.584,1.615,1.77,1.647,0.1309,1.444,-0.2496
1.445,1.585,1.389,1.564,-1.07,-0.4558,-0.821,-0.2302,-0.3535,0.5938
-0.868,-0.0866,-1.204,-1.076,1.333,0.484,1.241,0.2598,0.878,1.304
-0.5093,-0.923,-0.1528,-1.037,1.225,-0.5024,0.607,-0.588,-0.1906,-0.4062
1.093,0.73,0.699,1.087,-1.008,-0.523,-0.609,-0.4504,-0.7397,0.5776
0.9683,0.2051,0.6646,0.78,-1.025,-0.2898,-1.018,-0.3867,-0.5903,0.358
-0.2603,-0.3584,-0.00703,-0.5283,0.9224,0.215,1.066,-0.9053,0.1727,0.6206
0.2142,-0.4438,0.5137,-0.0694,-0.1102,-0.4006,0.2019,-0.613,-0.749,0.3733
-1.538,0.2783,-2.23,-0.5684,0.9204,2.424,1.594,2.367,3.45,1.98
-1.369,0.619,-1.808,-0.2551,0.5024,2.484,1.941,-0.1215,1.049,2.031
-0.7744,-1.386,-0.3115,-1.3125,1.441,-0.2793,1.098,-0.4639,0.825,-1.374
-1.724,-1.093,-2.53,-1.961,1.962,2.297,1.756,3.012,6.164,-0.308
-0.3218,0.9165,-0.1395,0.405,-0.605,-0.4702,-0.5186,0.9204,-0.786,1.064
1.449,-0.2947,1.207,0.3513,-1.173,-0.915,-1.606,2.479,2.64,-0.5405
1.391,0.9585,0.994,1.457,-1.158,-0.4065,-0.9844,-0.06052,-0.3713,0.853
-1.213,-1.03,-1.503,-1.857,1.744,1.889,1.753,0.1436,1.961,-0.6045
-1.051,0.10114,-1.414,-0.7705,1.13,1.552,0.9727,-0.606,0.2222,1.184
-0.2323,-0.0957,0.4844,0.12134,-0.3557,-0.2742,-0.1488,-1.444,-0.9243,-1.083
1.693,-0.3254,1.146,0.4883,-0.7246,-1.28,-1.885,2.686,3.318,-1.466
-1.51,1.225,-1.54,-0.2634,0.01251,1.739,1.686,-0.4365,0.525,1.404
-0.723,-1.141,-0.1803,-1.232,1.529,-0.562,0.61,-0.5444,0.2617,-0.821
0.0535,1.365,0.293,1.158,-1.187,-0.3738,-1.221,0.4937,-0.957,0.298
-1.5625,1.434,-1.734,-0.05997,-0.395,2.264,0.6353,0.03134,-1.012,1.231
0.3022,-1.171,0.5903,-0.3994,0.7144,-0.6597,0.4336,-1.1875,-0.3975,-0.939
-0.03125,-0.6636,-0.05963,-0.906,1.19,-0.2427,0.8115,-0.8315,-0.006138,0.3176
0.07294,-0.6396,0.531,-0.12225,0.2068,-0.9824,-0.4097,1.094,-0.2578,0.565
-1.175,-1.252,-0.599,-1.638,1.641,-0.05255,0.954,-0.651,0.7173,-2.03
-1.714,1.609,-2.064,-0.1715,-0.07526,2.39,1.081,1.774,1.224,2.088
1.059,0.821,1.072,1.436,-1.128,-0.51,-1.615,1.146,-0.01179,-0.1542
-1.049,0.775,-1.208,-0.2412,0.0828,0.483,0.408,0.1846,-1.014,1.013
-0.1671,-0.4167,-0.06683,-0.669,0.692,-0.1088,0.793,-1.36,-0.0866,-0.3516
-1.02,0.507,-0.7085,-0.2455,0.4282,0.6406,0.8037,-0.428,-0.247,1.123
-1.245,-1.693,-1.123,-1.612,1.446,0.815,1.1045,-0.1953,0.3438,-1.993
0.2524,1.629,0.3374,1.473,-0.7817,-0.704,-0.506,0.3853,-0.6313,1.097
-1.388,0.2107,-1.677,-0.966,1.282,2.318,1.89,-0.464,1.577,1.138
1.46,0.434,0.913,1.189,-1.148,-0.3953,-0.845,-0.5034,-0.4536,0.4053
-1.695,1.661,-2.04,-0.2192,0.1334,2.459,1.389,0.9043,0.2048,2.168
1.64,1.079,0.869,1.373,-0.9653,-0.6826,-1.423,0.7104,0.2089,0.1127
0.772,1.504,0.48,1.528,-1.075,-0.7593,-0.92,1.016,-0.2676,0.7744
-0.742,-0.8604,-0.1968,-1.086,1.434,-0.2257,1.156,-1.311,0.626,-0.9033
1.343,-1.559,0.3943,-0.4236,0.594,-0.1775,0.7534,-1.52,-0.05496,-2.355
0.9536,-1.528,1.145,-0.2358,0.2141,-0.2583,0.2081,-2.19,-0.7573,-2.977
-0.2607,-0.85,-0.2864,-1.027,1.088,-0.5273,0.4983,0.6055,0.3867,0.1831
0.1383,-1.023,0.709,-0.1854,0.36,-0.0949,0.579,-1.247,-0.793,-0.6777
-0.7085,1.421,-0.4875,0.3086,-0.688,0.4807,0.144,-0.4897,-0.709,1.092
0.3743,-0.1935,0.3489,-0.0552,-0.1293,-0.8423,0.02809,-0.2198,-0.9053,0.09283
1.066,-1.354,1.318,-0.0862,-0.1305,-0.771,0.12317,-0.8345,-0.4753,-1.186
-1.739,-1.672,-1.539,-1.816,1.957,1.45,1.299,0.6987,2.342,-1.868
