V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-1.43,-0.10895,-1.343,0.6123,-1.056,0.01457,-0.4094,-0.364,-0.239,-0.1812
-1.143,0.1011,-1.155,-0.2683,-0.742,-0.3916,-0.6616,-0.235,-0.2864,-0.3062
1.31,0.2208,-1.358,1.151,-0.793,0.635,0.05475,-0.2773,-0.1735,-0.03632
-1.618,-0.459,1.428,1.839,1.83,2.25,2.7,1.535,0.9766,0.6855
-0.3762,-1.009,0.972,-0.6367,0.7583,-0.5654,-0.2329,-0.3875,-0.2612,-0.239
1.461,0.6553,-1.669,1.806,-1.255,1.148,0.934,0.01845,0.1057,0.2915
1.71,-0.889,1.056,2.672,1.209,2.572,3.62,3.076,2.016,1.429
-1.478,1.132,-0.2346,0.296,-0.75,-0.0468,-0.5356,0.0817,-0.11475,-0.1517
-0.1561,-0.3828,-0.2301,-1.262,-0.681,-1.145,-0.517,-0.3599,-0.2563,-0.2361
1.172,-0.7026,-1.664,1.164,-0.622,0.5044,0.0508,-0.4597,-0.1852,-0.0478
1.675,-0.4517,0.596,2.215,0.2744,1.636,1.846,0.4885,0.3987,0.525
-0.4553,-0.015,-0.653,-1.261,-0.901,-1.179,-0.5386,-0.2607,-0.2605,-0.2225
0.98,-0.1475,-0.2054,0.0346,-0.6626,-0.0514,-0.6255,-0.3123,-0.3408,-0.314
1.112,1.523,-1.416,0.532,-0.7676,0.06494,-0.395,0.1285,-0.05902,-0.01727
-0.07477,-0.4583,-0.1758,-1.405,-0.269,-1.33,-0.315,-0.4124,-0.2175,-0.197
-0.05188,1.627,1.025,-0.685,1.111,-0.2241,-0.1931,0.2275,-0.06177,-0.0504
-1.607,-1.067,-1.733,1.514,-0.8237,0.901,0.552,-0.3696,0.004486,0.1554
0.4512,-0.937,-1.171,-0.7754,-0.8447,-0.815,-0.68,-0.3723,-0.2834,-0.2615
-0.5474,-1.073,-0.6807,-1.284,-0.965,-1.397,-0.4336,-0.3997,-0.1555,-0.1368
-0.549,1.151,0.1384,-1.346,-0.1001,-1.214,-0.3108,-0.02884,-0.1046,-0.09753
0.4448,1.777,1.2295,-0.3074,1.582,0.3245,0.08905,0.2507,0.05557,0.0231
0.1929,-1.048,1.044,-0.4868,0.827,-0.06573,-0.1759,-0.4133,-0.2712,-0.2488
0.1099,1.222,0.6694,-0.9443,0.422,-0.5356,-0.4033,0.06256,-0.1808,-0.1644
-1.675,-0.241,-0.2068,1.029,-0.5044,0.4995,-0.03107,-0.412,-0.1505,-0.0832
0.6294,1.671,0.2554,-0.5244,0.07764,-0.525,-0.6055,0.238,-0.06775,-0.1077
-0.513,1.149,0.367,-1.35,-0.068,-1.174,-0.3362,0.02864,-0.09863,-0.1084
0.1863,-0.732,-1.658,-0.5947,-1.02,-0.8887,-0.5513,-0.366,-0.3027,-0.283
-0.979,0.77,0.9717,-0.0799,0.9316,0.153,-0.1652,-0.1691,-0.1982,-0.2098
1.568,-1.175,-0.975,1.754,-0.8193,1.006,0.6357,-0.3135,0.066,0.2605
-0.3398,0.05096,0.8193,-0.951,0.614,-0.6973,-0.3008,-0.3496,-0.2925,-0.2864
0.586,0.996,1.598,0.463,2.016,1.32,1.067,0.2534,0.1294,0.0721
0.11804,-1.185,-1.444,-0.7935,-1.31,-0.7437,-0.6357,-0.4126,-0.266,-0.2086
0.7954,-0.8486,-0.01883,-0.532,-0.1692,-0.794,-0.636,-0.3777,-0.278,-0.2883
0.9204,1.612,-0.601,-0.2161,-0.7505,-0.519,-0.702,0.2869,-0.0517,-0.10284
-0.97,1.207,-1.132,-0.3777,-0.6934,-0.508,-0.6987,0.10425,-0.174,-0.1903
-1.087,-0.98,-1.555,-0.0771,-1.122,-0.4207,-0.5967,-0.338,-0.2461,-0.2512
