V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
-0.753,-0.813,-0.447,-0.323,-0.2812,-0.3333,-0.2693,-0.3052,-0.3494,-0.2076
0.05234,-0.4758,-0.577,-0.289,-0.309,-0.338,-0.2898,-0.282,-0.3035,-0.2023
-1.101,-0.6553,-0.448,-0.2722,-0.2832,-0.3276,-0.2805,-0.3076,-0.3538,-0.2131
-1.429,-0.284,-0.375,-0.269,-0.2715,-0.337,-0.2693,-0.287,-0.327,-0.2124
-1.57,-0.2443,-0.2847,-0.363,-0.2922,-0.3667,-0.272,-0.2854,-0.3384,-0.2166
-0.0644,-0.6836,-0.5137,-0.3171,-0.2676,-0.3174,-0.2778,-0.283,-0.3132,-0.2124
0.7983,0.5283,-0.1218,-0.3289,-0.275,-0.2083,-0.2047,-0.1886,-0.0985,-0.1891
-1.088,-0.824,-0.3486,-0.3152,-0.2717,-0.3188,-0.2715,-0.2883,-0.3398,-0.2046
0.9194,0.7456,0.02147,-0.3267,-0.236,-0.1583,-0.14,-0.1566,-0.01654,-0.1725
-1.5205,-0.4458,-0.3064,-0.3252,-0.2883,-0.3901,-0.2815,-0.2874,-0.3247,-0.2112
1.514,2.041,2.06,1.243,0.771,1.086,0.562,0.659,0.8633,0.3374
0.939,0.68,-0.01047,-0.3083,-0.231,-0.1483,-0.1637,-0.1443,-0.0368,-0.1743
-0.643,-0.7656,-0.4692,-0.3525,-0.2854,-0.3193,-0.277,-0.321,-0.3452,-0.1997
-1.307,-0.588,-0.4004,-0.3826,-0.3225,-0.3381,-0.2673,-0.2874,-0.3525,-0.2076
1.705,2.408,2.88,2.695,2.135,2.11,1.635,1.673,1.557,1.013
-0.03125,-0.628,-0.4614,-0.2698,-0.274,-0.3542,-0.2783,-0.279,-0.3042,-0.2177
-0.4216,-1.001,-0.3003,-0.2654,-0.2559,-0.2825,-0.2423,-0.2998,-0.2908,-0.2067
0.865,0.4749,-0.2542,-0.2969,-0.2727,-0.2308,-0.209,-0.1451,-0.0908,-0.1776
0.936,0.948,0.1898,-0.2815,-0.2083,-0.02383,-0.0978,-0.11584,0.04025,-0.1548
0.6406,0.07697,-0.3706,-0.3538,-0.2698,-0.3203,-0.262,-0.208,-0.1924,-0.1906
1.624,2.236,2.412,1.82,1.249,1.476,0.919,1.03,1.125,0.5654
-1.44,-0.4663,-0.333,-0.3171,-0.2737,-0.3333,-0.2754,-0.2798,-0.3137,-0.2104
0.67,0.1279,-0.3672,-0.3083,-0.2837,-0.3184,-0.2435,-0.1821,-0.1842,-0.2026
-0.8867,-1.023,-0.233,-0.297,-0.2524,-0.2646,-0.2305,-0.3125,-0.3184,-0.2019
-0.4116,-0.9487,-0.4353,-0.3987,-0.2712,-0.2913,-0.2595,-0.3022,-0.32,-0.1925
-0.684,-0.4927,-0.531,-0.275,-0.307,-0.3357,-0.2896,-0.2961,-0.3662,-0.2025
1.601,2.184,2.37,1.75,1.172,1.412,0.863,0.956,1.073,0.527
-1.327,-0.657,-0.331,-0.312,-0.278,-0.3003,-0.2632,-0.296,-0.3262,-0.2043
-1.182,-0.676,-0.3896,-0.3235,-0.2883,-0.325,-0.2961,-0.3008,-0.331,-0.2067
-1.582,-0.189,-0.3345,-0.3066,-0.2827,-0.3582,-0.2817,-0.2754,-0.3154,-0.2002
0.325,-0.3044,-0.627,-0.2483,-0.2925,-0.3362,-0.2751,-0.2329,-0.2893,-0.2091
-1.669,-0.2184,-0.305,-0.2491,-0.2896,-0.3376,-0.274,-0.27,-0.2874,-0.2009
-1.023,-0.7866,-0.3481,-0.3657,-0.2783,-0.311,-0.2646,-0.3152,-0.3303,-0.2063
0.6943,0.4229,-0.2458,-0.3723,-0.2527,-0.262,-0.237,-0.1925,-0.1565,-0.1914
-0.0002211,-0.482,-0.569,-0.299,-0.2496,-0.3733,-0.2893,-0.287,-0.3262,-0.2056
-1.235,-0.455,-0.3872,-0.2825,-0.279,-0.3499,-0.2922,-0.291,-0.3376,-0.2125
0.12177,-0.604,-0.6255,-0.2878,-0.3235,-0.3174,-0.2659,-0.254,-0.3367,-0.2047
1.15,1.085,0.3577,-0.2908,-0.1539,0.009476,-0.04526,-0.06775,0.1288,-0.1274
0.4067,-0.199,-0.5635,-0.3108,-0.2861,-0.3665,-0.2825,-0.2382,-0.2542,-0.2056
-0.591,-0.736,-0.507,-0.2886,-0.2996,-0.3193,-0.2815,-0.294,-0.3457,-0.2018
-0.532,-0.7695,-0.4575,-0.3003,-0.3027,-0.3557,-0.2786,-0.2961,-0.314,-0.2129
0.8784,0.749,0.002024,-0.3323,-0.2158,-0.1131,-0.1584,-0.15,-0.03653,-0.1667
-0.6016,-0.814,-0.404,-0.297,-0.257,-0.2996,-0.262,-0.2937,-0.3237,-0.2109
0.594,-0.00798,-0.542,-0.296,-0.281,-0.343,-0.278,-0.2175,-0.2429,-0.2101
-1.64,-0.0976,-0.2114,-0.336,-0.2783,-0.3384,-0.2822,-0.278,-0.2734,-0.2087
-0.4023,-1.086,-0.2893,-0.3108,-0.2874,-0.2507,-0.245,-0.3062,-0.2935,-0.2018
-1.718,-0.24,-0.2126,-0.362,-0.2479,-0.3528,-0.262,-0.2607,-0.2961,-0.2152
-1.327,-0.6055,-0.3425,-0.3252,-0.2688,-0.3306,-0.2625,-0.3037,-0.3462,-0.2075
-0.899,-0.6875,-0.414,-0.3035,-0.2708,-0.3328,-0.2847,-0.315,-0.3555,-0.2017
0.06287,-0.519,-0.5522,-0.3364,-0.262,-0.3655,-0.2842,-0.2783,-0.343,-0.2133
-1.02,-0.7817,-0.3567,-0.3223,-0.2896,-0.3296,-0.2637,-0.307,-0.344,-0.2113
-1.004,-0.9536,-0.286,-0.2817,-0.2595,-0.2935,-0.2393,-0.305,-0.313,-0.2007
0.5957,0.0223,-0.378,-0.3098,-0.2883,-0.307,-0.2477,-0.1932,-0.2131,-0.2128
1.283,1.323,0.6924,-0.06726,-0.0753,0.1925,0.01729,0.02292,0.273,-0.0767
-0.08514,-0.8286,-0.4749,-0.2776,-0.279,-0.3396,-0.2598,-0.2825,-0.2886,-0.2053
0.5073,-0.312,-0.5254,-0.2627,-0.3147,-0.358,-0.2788,-0.2263,-0.2502,-0.2053
1.603,2.244,2.53,2.008,1.389,1.614,1.029,1.144,1.185,0.6426
-1.765,-0.1707,-0.2489,-0.3484,-0.2625,-0.3062,-0.271,-0.2463,-0.2634,-0.2089
-0.02657,-0.577,-0.526,-0.2756,-0.2822,-0.322,-0.286,-0.2869,-0.3115,-0.2106
1.093,1.034,0.3284,-0.2715,-0.1653,-0.002375,-0.09534,-0.05374,0.0975,-0.143
-0.872,-0.8477,-0.385,-0.2052,-0.2947,-0.2976,-0.2551,-0.312,-0.3342,-0.2089
0.9927,0.855,0.1464,-0.2622,-0.229,-0.05865,-0.1252,-0.1265,0.02237,-0.1589
1.041,0.919,0.2086,-0.3462,-0.1693,-0.0738,-0.107,-0.09753,0.05548,-0.1448
-0.76,-0.9253,-0.3123,-0.332,-0.266,-0.3118,-0.2637,-0.324,-0.3142,-0.2073
0.928,0.6514,-0.0638,-0.3604,-0.2439,-0.1653,-0.164,-0.1608,-0.04535,-0.1829
0.816,0.5225,-0.173,-0.3284,-0.2406,-0.2274,-0.1963,-0.162,-0.1076,-0.1847
1.071,0.892,0.1958,-0.344,-0.1996,-0.09595,-0.1327,-0.0985,0.0671,-0.1542
0.5386,-0.07886,-0.538,-0.2773,-0.307,-0.3413,-0.2365,-0.2236,-0.2323,-0.2007
-0.2651,-0.793,-0.5107,-0.2484,-0.2822,-0.2903,-0.27,-0.2925,-0.3333,-0.2086
-0.864,-0.8306,-0.407,-0.3132,-0.2659,-0.3074,-0.265,-0.303,-0.336,-0.2057
0.342,-0.372,-0.5366,-0.3376,-0.2935,-0.3489,-0.29,-0.2505,-0.3057,-0.21
