V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.2347,-0.554,-0.4648,-1.087,-0.9355,-1.634,-0.4907,-0.4854,-0.645,-0.491
-1.609,0.2961,0.04147,-0.8623,-0.4617,0.661,-0.5444,-0.438,-0.4763,-0.505
1.143,0.95,-1.734,0.692,0.9453,1.079,0.468,0.2761,0.3066,-0.02393
-1.323,-0.2206,1.376,1.698,0.3445,-1.227,-0.695,-0.3218,-0.02779,0.4705
0.9727,0.7812,-0.4558,-1.002,-0.0975,-0.2468,0.2864,-0.05148,-0.4304,-0.3906
-1.144,-0.492,1.088,0.8447,-0.06335,-1.144,-0.677,-0.4377,-0.2688,-0.13
0.638,0.0998,0.511,-0.317,-0.4253,-1.129,-0.3325,-0.3298,-0.4956,-0.5454
-1.461,-0.1692,-0.2693,-0.9644,-0.8823,-1.484,-0.621,-0.4885,-0.6343,-0.5103
0.3667,-0.4016,-0.989,-0.7197,-0.6616,-1.237,-0.4417,-0.4365,-0.6123,-0.495
0.9834,0.495,0.988,0.5356,0.2644,-1.292,0.0846,-0.12103,-0.1309,-0.2568
1.202,1.187,-1.26,-0.11755,0.6855,-0.3179,0.728,0.3872,-0.0492,-0.278
0.666,0.1328,1.237,1.304,0.36,-0.5024,-0.225,-0.2446,-0.04422,0.1624
0.1924,-0.7793,0.4685,-0.4814,-0.6484,-0.8916,-0.3186,-0.4626,-0.497,-0.522
-0.833,-0.9014,0.3972,-0.5073,-0.7393,-1.758,-0.4456,-0.5186,-0.608,-0.558
1.073,0.8975,0.08545,-0.916,-0.006477,1.029,0.3274,0.03366,-0.2247,-0.3936
-0.456,-0.968,1.339,1.607,0.2708,-1.735,-0.329,-0.3442,-0.1383,0.3447
1.229,1.312,0.8574,0.3564,0.958,-1.334,0.8525,0.5215,0.22,-0.08484
1.595,2.15,0.554,-0.3079,2.047,1.059,2.418,2.328,2.002,1.279
-0.5474,-0.9873,0.05524,-0.8784,-0.834,1.608,-0.4292,-0.4968,-0.371,-0.4814
0.1324,-0.683,-0.8076,-0.8467,-0.9155,-1.013,-0.4219,-0.504,-0.65,-0.4866
-1.22,-0.4492,-1.42,0.06616,-0.374,0.4517,-0.6387,-0.4573,-0.4272,-0.4514
1.549,2.111,1.361,1.714,2.766,0.1705,2.389,2.502,2.932,2.615
1.102,0.8477,0.3628,-0.448,0.1014,-0.4988,0.404,0.04175,-0.3203,-0.4329
0.7153,0.1613,1.512,2.44,0.877,0.7686,-0.2137,-0.1082,0.4211,1.267
1.145,1.139,0.788,0.1687,0.706,1.325,0.604,0.3162,0.2854,-0.2495
1.356,1.516,1.15,1.092,1.548,1.535,1.287,0.986,1.192,0.706
-0.8574,-0.694,0.1545,-0.731,-0.919,0.6562,-0.571,-0.5264,-0.485,-0.5024
1.198,1.093,-0.5327,-1.209,0.2018,-0.846,0.683,0.2422,-0.3372,-0.2013
-0.906,-0.6294,1.339,1.617,0.1469,0.4768,-0.5986,-0.3953,-0.01379,0.4238
-0.861,-0.715,-1.079,-0.5864,-0.6587,-1.728,-0.531,-0.4875,-0.6177,-0.496
0.1465,-0.7754,1.605,2.615,0.4912,0.926,-0.3845,-0.317,0.2966,1.45
-1.232,-0.625,-1.676,0.4026,-0.1248,1.643,-0.593,-0.447,-0.1908,-0.3486
-0.6665,-0.9297,-1.231,-0.2588,-0.643,-0.3772,-0.4546,-0.4744,-0.59,-0.501
1.71,2.5,-0.2218,-0.9946,2.184,-0.2184,3.186,3.332,2.604,2.379
1.394,1.715,-1.626,0.347,1.739,0.3254,1.51,1.28,1.035,0.3826
-0.9346,-0.966,-0.2161,-0.922,-0.922,-1.4795,-0.4597,-0.5356,-0.7026,-0.5435
1.142,1.091,-1.126,-0.5864,0.579,-0.1138,0.534,0.2441,-0.1497,-0.377
0.489,-0.1589,-1.535,0.2854,-0.0763,1.573,-0.3774,-0.3472,-0.2438,-0.4102
0.4492,-0.4844,1.128,1.009,-0.0964,1.63,-0.3196,-0.3872,0.01695,-0.0672
-0.0504,-0.614,-0.421,-1.028,-0.9463,-0.6606,-0.548,-0.4983,-0.6323,-0.4688
-1.321,-0.4282,0.3892,-0.6455,-0.79,-0.5347,-0.621,-0.5083,-0.48,-0.5513
-0.3887,-1.023,-0.2067,-1.076,-0.9136,0.271,-0.328,-0.4553,-0.5767,-0.451
-1.213,-0.632,-0.8955,-0.663,-0.8315,-0.92,-0.5576,-0.4885,-0.6387,-0.57
-1.321,-0.434,1.513,2.309,0.5312,0.806,-0.6875,-0.297,0.2834,1.17
0.4722,-0.2162,-0.9,-0.758,-0.6934,-0.8906,-0.3613,-0.4407,-0.6196,-0.5796
-1.383,-0.298,0.1709,-0.8013,-0.666,1.542,-0.6655,-0.479,-0.3513,-0.5547
-1.646,0.002216,-0.2693,-1.043,-0.7905,-1.241,-0.5767,-0.453,-0.65,-0.49
-0.8,-1.094,-1.389,-0.159,-0.4111,1.075,-0.3777,-0.4302,-0.414,-0.4468
-0.3474,-1.0205,-0.4148,-1.099,-0.974,-1.538,-0.2734,-0.4841,-0.7,-0.4758
-1.179,-0.4255,0.621,-0.05798,-0.563,1.205,-0.6797,-0.4666,-0.2795,-0.535
0.2294,-0.4104,0.2947,-0.701,-0.761,0.9297,-0.4475,-0.4849,-0.395,-0.5723
0.2211,-0.5703,0.9,0.3884,-0.3765,0.1953,-0.443,-0.4385,-0.3127,-0.351
-1.302,-0.536,-0.301,-1.036,-0.879,-0.1819,-0.602,-0.535,-0.613,-0.553
1.257,1.341,1.0205,0.782,1.162,0.941,0.957,0.614,0.6377,0.2133
0.4688,-0.2295,-0.2316,-0.9585,-0.8584,0.9136,-0.404,-0.4595,-0.4268,-0.4636
0.007538,-0.6914,-0.3835,-1.089,-0.8833,1.132,-0.389,-0.478,-0.5005,-0.47
0.0105,-0.528,0.04044,-0.8164,-0.8457,-0.0514,-0.547,-0.4993,-0.5483,-0.4773
0.4824,0.0168,1.126,1.039,0.0554,0.3943,-0.4053,-0.3154,-0.0884,-0.08136
-0.7373,-0.7676,1.375,1.806,0.241,0.7886,-0.4868,-0.3904,0.05823,0.5825
0.2231,-0.5513,-1.401,0.06107,-0.3013,-1.238,-0.4048,-0.4417,-0.53,-0.4736
