V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.892,-1.177,-1.56,-0.4487,-0.9644,-0.6147,0.9067,0.877,-0.397,0.01682
1.548,0.352,-1.418,-1.379,-0.0004172,0.6943,-0.8535,0.8438,0.8623,1.048
0.632,1.259,-1.186,-0.12427,1.59,-1.737,1.643,0.8096,0.6953,-0.909
0.5645,-0.864,1.059,0.028,-0.8726,1.155,-1.017,-0.8726,-0.5244,0.754
1.281,0.10736,0.2751,-1.262,-0.3447,1.232,-1.053,0.1178,0.756,1.111
-1.741,-0.7373,-1.096,0.9517,-0.809,1.627,-1.123,0.7715,0.856,0.3938
0.2598,-1.478,-0.211,0.11,-1.035,0.2286,-0.4683,0.555,0.1519,0.4663
-0.7793,1.248,1.227,0.717,1.378,-0.968,1.218,-1.799,-1.23,-1.818
0.9097,0.1503,0.69,-0.5967,-0.424,1.353,-1.079,0.01487,0.8,0.9375
1.397,-0.1842,-0.7197,-1.465,-0.68,0.04355,-0.387,0.7495,0.4238,1.038
1.289,-0.5996,-1.113,-1.162,-0.784,-1.521,1.581,0.8086,-1.21,-0.076
0.5176,-0.06726,-1.552,-0.02608,-0.5015,-1.176,1.383,0.864,-0.5454,-0.801
-1.215,-1.675,0.4404,0.8433,-1.069,1.387,-1.048,0.08203,0.6064,0.4265
0.7583,-0.7563,1.315,-0.1621,-0.8906,0.876,-0.893,-1.535,-1.279,0.728
-1.179,-0.8003,0.08887,0.8604,-0.8413,-0.654,0.969,0.4412,-1.047,-1.536
-1.07,-1.249,-1.078,0.775,-0.971,0.793,-0.9116,0.8125,0.7046,0.4194
0.06757,1.63,-0.6587,0.325,1.73,0.05524,-0.3938,0.719,1.002,0.3857
-0.9766,1.541,0.3489,0.791,1.664,1.172,-1.038,0.3035,1.05,0.4421
1.018,1.158,1.523,-0.8535,1.342,-0.7256,0.862,-2.102,-1.299,0.3188
1.453,-0.854,1.67,-1.653,-0.8267,0.306,-0.6284,-2.361,-1.827,1.078
-1.443,1.371,-0.2255,0.8726,1.53,-1.746,1.621,0.5625,0.614,-2.5
-0.5986,1.293,0.9136,0.573,1.323,-1.086,1.296,-0.3953,0.3022,-1.845
0.2834,-0.924,0.5156,0.1565,-0.902,1.063,-0.9326,-0.1026,0.559,0.6553
-0.2683,0.2048,-1.048,0.4338,-0.1167,-0.3438,0.1764,0.782,0.5234,-0.0986
0.4158,-0.2678,0.1769,0.0572,-0.655,1.501,-1.093,0.2834,0.8,0.734
-0.934,-0.1654,0.869,0.744,-0.538,-0.836,1.038,-0.6216,-1.543,-1.47
1.628,1.542,0.797,-1.601,1.628,1.665,-1.103,-0.2085,1.054,1.192
