V0,V1,V2,V3,V4,V5,V6,V7,V8,V9
0.4172,0.3005,1.01,0.5083,0.793,-0.3918,0.33,0.5425,-0.0468,-0.6777
0.06274,-0.588,-1.443,-0.802,0.445,1.453,-0.578,1.12,0.7983,0.1565
-0.0642,-0.378,-1.418,-0.338,1.413,0.8345,-0.00901,-0.01288,-0.1782,-0.2908
-0.326,0.7124,0.4321,-1.449,-1.374,-1.209,-0.605,1.017,0.5205,1.103
0.988,-0.07996,-0.9785,1.703,-1.694,0.3083,-1.242,-0.2932,-1.346,0.3801
-0.24,-0.393,-1.412,-0.3154,0.3481,-0.3643,-0.4934,-0.694,-0.8145,-0.7705
1.217,-0.812,1.517,-1.227,0.29,0.9775,-0.2372,2.592,0.2139,0.797
0.09937,-1.241,0.6772,0.0371,1.454,-1.054,-0.2361,1.463,1.233,-1.256
-0.657,-0.885,-0.889,0.176,0.4668,-0.3586,-1.901,0.9004,0.2627,-0.699
-0.826,-1.172,-0.1444,-0.7334,0.8745,1.566,0.05646,0.8247,-1.474,0.2937
-1.355,0.6787,-1.057,-0.6514,-1.426,1.64,0.543,-0.741,-0.10956,1.625
-0.0481,-0.324,-0.4136,0.5474,-1.709,0.9795,0.7393,-0.3665,-1.553,-1.629
0.5146,-0.7793,-0.4224,1.55,-0.1638,-1.061,0.1405,-0.4204,-0.1963,0.1825
0.952,0.4336,-1.57,0.509,-0.2123,0.4082,-0.5933,0.3462,-0.503,0.3462
1.078,-0.892,-1.28,0.368,0.05795,0.9497,1.176,-0.224,-0.972,-0.745
1.598,-1.165,0.31,1.408,-0.7935,0.01043,-1.006,-1.317,-1.346,-1.005
1.351,-1.205,-1.15,1.459,0.9478,-0.933,-1.181,0.1211,-1.068,-1.576
-0.139,-1.615,-1.712,-0.54,-0.8647,-0.3542,-2.484,-0.942,1.441,-0.4668
0.93,-1.099,-0.6235,0.07434,-0.337,0.0666,-0.5537,1.654,0.1202,-0.6724
0.8496,1.554,-0.2854,1.009,-1.279,-1.459,0.844,-0.2018,0.3623,2.121
-0.9526,0.7227,0.02425,-0.2079,-0.25,0.3499,-0.3125,-0.9707,-0.2438,-0.4
0.8774,-0.977,0.1809,0.5303,-0.93,-0.2084,0.1614,-0.6772,-0.859,-1.404
0.1819,-1.72,-0.3943,0.905,0.438,-1.5625,-1.341,0.7056,0.08716,-2.088
-1.052,1.358,-0.5527,-1.773,-1.559,1.426,0.7593,1.1045,0.906,0.6963
0.599,-1.386,-0.1334,1.085,0.1443,0.7856,0.8247,-0.3716,-1.439,-0.291
1.148,-0.504,1.458,0.3704,-0.3743,-0.3792,1.132,-0.4785,-1.228,-1.191
-1.291,0.904,0.927,-2.482,-0.96,-0.698,0.556,0.2808,1.665,1.96
1.274,-1.629,0.4722,0.4404,-0.03983,-0.8,0.4382,0.3835,0.8955,-1.276
1.01,0.11053,-1.194,-0.1785,-0.8574,1.64,1.1,0.508,1.399,1.328
0.3164,-1.062,1.654,0.8047,1.316,0.563,0.898,-0.6543,-0.6406,-0.2349
0.3237,-0.592,-1.544,0.7373,0.4636,-0.11273,-1.572,-0.3716,-0.498,0.083
0.4902,1.227,-1.336,-0.05807,0.1848,-0.03873,0.6914,-0.0521,0.5806,1.402
-0.7754,-0.1775,-0.9595,-1.066,0.9688,-1.039,-1.774,-0.22,-0.0978,0.1716
-0.8345,0.8477,-1.093,-0.1136,-0.872,1.42,0.4443,-0.7983,-0.8164,0.4133
1.367,-1.5205,-0.771,1.281,0.6523,1.048,-0.2332,-1.285,-0.2954,0.04977
-0.5894,-0.542,0.4016,-0.823,-0.2432,1.553,0.1017,0.2666,-0.4736,0.4058
-0.58,0.4956,0.4314,-1.434,-1.618,-0.3625,-0.6523,0.4844,-0.309,0.4502
-0.5615,1.29,-0.55,-0.5146,1.321,-1.229,-0.6045,0.6655,-0.088,-0.12134
-1.655,-1.663,-0.5923,-1.047,0.5737,-1.386,-1.049,0.3767,-0.6304,-1.594
0.602,-1.008,0.7476,0.65,0.349,1.379,1.46,0.1835,-0.3296,-0.6626
0.233,0.7344,0.852,-0.0956,-1.608,-1.453,1.281,0.5703,1.302,0.5605
1.293,-1.166,1.146,1.142,0.903,-0.775,-1.052,0.1781,-1.521,-1.009
0.311,-1.312,-1.263,1.43,-0.66,-0.4646,-1.877,0.998,0.1552,-0.8213
0.00704,1.017,1.681,0.1826,-0.854,0.6294,0.9053,-0.8574,-0.8965,1.32
1.049,-1.382,-1.681,0.572,-0.249,-0.536,-1.379,0.8496,1.509,-1.051
0.4355,1.232,0.678,1.951,0.9683,-0.3066,0.5337,2.486,-0.854,1.695
1.561,-0.01328,0.468,1.762,1.754,1.328,0.2808,1.06,0.8027,0.3418
-1.135,1.656,1.705,-0.1219,-1.466,-0.3057,1.198,1.78,-0.0547,0.7227
0.8633,-1.053,-1.653,-0.2842,-0.3083,0.11053,-0.1354,1.117,0.487,0.1702
1.362,1.298,0.9062,0.1594,-0.9077,-1.525,0.5977,0.9023,0.5103,0.5195
-1.309,-1.025,0.502,-1.64,0.722,-1.131,-0.9946,1.832,-1.948,-2.113
-1.272,0.507,-1.75,-1.192,0.3025,0.1116,-0.9663,0.6255,-1.564,-0.505
1.563,-0.10736,0.4739,-1.548,1.648,0.2054,0.7256,-1.02,-0.1549,-0.1095
-0.2382,0.1521,-0.8555,0.0931,-1.3545,1.745,-0.2542,-2.0,0.1042,1.367
0.408,-1.001,-0.914,1.451,0.0809,0.1366,-0.2537,-0.7207,-0.4836,-1.599
-0.10754,-1.195,-0.7485,-0.7935,-0.0010195,0.84,-1.084,0.03442,0.218,0.04553
1.653,0.8096,1.193,1.021,-0.5264,-0.851,0.2878,-0.05746,-1.249,-1.293
-0.6475,-0.8794,-0.7183,0.2803,1.524,-1.191,-1.258,-0.5464,-0.1461,-1.345
-1.723,1.146,0.02246,-0.2717,-1.547,-1.685,-1.148,-0.81,-0.897,1.427
-1.589,1.527,0.05637,-0.669,-1.66,-1.17,-0.4236,0.406,0.8633,0.04095
0.634,-0.1993,0.1735,1.953,-0.965,0.259,-0.527,-0.398,0.03442,0.48
-0.359,-0.9453,-0.199,0.293,1.662,-1.39,-1.494,0.8545,-1.08,0.1837
-0.727,0.524,0.812,0.619,0.09094,0.0779,0.1266,-0.4338,-0.6167,1.272
0.7407,-0.0076,-1.58,0.558,-1.086,0.7104,-0.605,-0.8105,-0.1317,0.707
1.179,1.218,0.0668,0.451,-0.694,-0.965,0.1753,-0.02655,-0.8467,1.135
-0.5015,1.209,-1.643,1.756,-0.5107,-1.21,-1.111,1.021,0.4905,0.6187
-0.582,-1.167,1.153,1.452,-0.2485,-1.353,-0.522,0.593,-0.8135,-1.152
1.632,-0.2065,-0.003645,1.087,0.707,0.2734,-0.676,-0.5093,1.065,1.306
0.7617,-1.023,0.774,1.231,0.724,1.438,-0.2032,0.713,-0.02504,-0.1599
-0.7007,-1.052,0.502,-0.9995,1.011,-0.7983,-1.671,0.8965,-0.1927,-1.346
0.07227,-0.2798,1.6875,-2.041,0.1733,-0.421,0.539,0.6113,1.6875,0.661
-0.669,0.361,0.736,-0.695,0.3416,0.257,0.775,1.507,0.1968,0.382
1.208,0.2181,-0.1545,-1.193,-1.186,-0.10693,-0.889,-0.8105,-1.226,-0.1971
